rainfall_mm,temperature_celsius,elevation_m,ph,soil_texture_id,area_ha,latitude,longitude,coastal,riparian,nitrogen_fixing,shade_tolerant,bank_stabilising,slope,user_id,external_id
1415,24,542,6.7,12,0.87,-8.495488768,126.364611,FALSE,FALSE,,,,8.648993184,,2685
1415,25,562,6.7,12,1.01,-8.502195872,126.3853007,FALSE,FALSE,,,,4.654530571,,2686
1415,24,562,6.7,12,0.27,-8.497193954,126.3635881,FALSE,FALSE,,,,5.376924557,,2688
1433,24,640,6.7,12,2.53,-8.526402182,126.3692704,FALSE,FALSE,,,,2.058330858,,2691
1309,25,296,6.7,12,0.9,-8.480343447,126.3322668,FALSE,FALSE,,,,4.982171621,,2904
1479,24,681,6.7,12,0.48,-8.531282312,126.3334675,FALSE,FALSE,,,,8.527875457,,2692
1579,23,692,7.9,12,0.71,-8.558855231,126.3297832,FALSE,FALSE,,,,11.68869297,,2694
1309,25,441,7.9,12,0.78,-8.49049221,126.3472903,FALSE,FALSE,,,,6.038478747,,2696
1479,23,652,7.9,12,2.71,-8.52639479,126.3353528,FALSE,TRUE,,,,4.36305757,,2698
1209,26,421,6.7,12,1.99,-8.441926476,126.3850394,FALSE,FALSE,,,,2.873904218,,2699
1415,25,541,6.7,12,2.27,-8.49988554,126.394496,FALSE,FALSE,,,,2.751154175,,2700
1433,24,623,6.7,12,3.05,-8.527346171,126.3767812,FALSE,FALSE,,,,2.741195716,,2701
1415,26,428,6.7,12,0.59,-8.450320026,126.3861445,FALSE,FALSE,,,,3.016560843,,2702
1415,26,432,6.7,12,0.98,-8.452773732,126.3869265,FALSE,FALSE,,,,3.932543457,,2703
1209,26,426,6.7,12,15.97,-8.447252556,126.3852032,FALSE,FALSE,,,,3.943870249,,2704
1424,25,568,6.7,12,0.53,-8.502745647,126.3848128,FALSE,FALSE,,,,5.514279333,,2705
1415,26,508,6.7,12,0.68,-8.4760261,126.3845707,FALSE,FALSE,,,,2.590300216,,2706
1579,23,657,7.9,12,0.57,-8.555896305,126.3215507,FALSE,FALSE,,,,9.898450436,,2707
1309,25,434,7.9,12,0.44,-8.490903204,126.3464552,FALSE,FALSE,,,,6.63377466,,2708
1415,26,430,6.7,12,2.01,-8.453615764,126.3856007,FALSE,FALSE,,,,3.489709077,,2709
1415,26,355,6.7,12,1.28,-8.45169766,126.3755678,FALSE,FALSE,,,,8.127298952,,2710
1209,26,431,6.7,12,0.69,-8.443925837,126.3872794,FALSE,FALSE,,,,5.813076286,,2711
1706,23,869,6.2,12,0.73,-8.647302271,126.4028205,FALSE,FALSE,,,,10.23479044,,2712
1725,23,831,7,12,0.27,-8.646553621,126.3986804,FALSE,FALSE,,,,15.34416519,,2713
1871,23,651,7,12,0.43,-8.655165456,126.4016791,FALSE,FALSE,,,,16.45436354,,3194
1725,23,830,6.2,12,1.64,-8.64871792,126.4003726,FALSE,FALSE,,,,16.08034325,,2715
1579,23,751,6.7,12,0.67,-8.567615231,126.3431928,FALSE,FALSE,,,,3.673079663,,2716
1725,23,827,7,12,0.08,-8.64649112,126.3982296,FALSE,FALSE,,,,17.24189272,,2717
1479,23,596,7.9,12,0.68,-8.52035493,126.3394083,FALSE,FALSE,,,,9.557255658,,2718
1433,24,650,6.7,12,0.24,-8.506556225,126.3523207,FALSE,FALSE,,,,13.02932188,,2719
1433,24,634,6.7,12,0.29,-8.512294996,126.3551775,FALSE,FALSE,,,,2.366621951,,2720
1725,23,798,7,12,0.88,-8.647278136,126.3976397,FALSE,FALSE,,,,15.68848657,,2721
1571,25,313,7.4,8,1.41,-8.768357968,126.5294178,FALSE,FALSE,,,,12.21676084,,1096
1579,23,708,7.9,12,1.68,-8.576241527,126.3333354,FALSE,FALSE,,,,15.06997357,,2725
1491,24,435,7.4,8,0.97,-8.589377051,126.2643078,FALSE,FALSE,,,,15.55608368,,2726
1579,23,594,7.4,8,2.56,-8.56293149,126.3206015,FALSE,FALSE,,,,12.23939199,,2727
1579,23,655,7.9,12,0.96,-8.56387547,126.3247891,FALSE,FALSE,,,,6.307289102,,2728
1579,23,660,7.9,12,0.72,-8.560501553,126.3262885,FALSE,FALSE,,,,5.143071258,,2729
1579,23,646,7.9,12,1.01,-8.56111253,126.3237135,FALSE,FALSE,,,,9.776882108,,2730
1579,23,751,6.7,12,1.31,-8.564147424,126.3359128,FALSE,TRUE,,,,3.98188984,,2731
1579,23,591,7.9,12,0.89,-8.567481473,126.3214611,FALSE,FALSE,,,,11.49107169,,2732
1579,23,619,7.9,12,2.6,-8.56555462,126.3229086,FALSE,FALSE,,,,8.682286868,,2733
1579,23,635,7.9,12,1.94,-8.564161322,126.3230722,FALSE,FALSE,,,,8.476801814,,2734
1579,24,551,8.2,4,2.5,-8.568650038,126.3194346,FALSE,FALSE,,,,9.001106684,,2735
1579,23,751,6.7,12,0.43,-8.564009913,126.3350823,FALSE,TRUE,,,,4.329126272,,2736
1579,23,749,7.9,12,9.44,-8.565253977,126.3310327,FALSE,FALSE,,,,9.186369828,,2737
1579,23,657,7.9,12,0.67,-8.561716497,126.324265,FALSE,FALSE,,,,4.815867259,,2738
1579,23,629,7.9,12,3.39,-8.562774533,126.3225893,FALSE,FALSE,,,,10.01047713,,2739
1579,23,599,7.9,12,1.33,-8.568584333,126.3221672,FALSE,FALSE,,,,12.97500545,,2740
1579,23,698,7.9,12,1.17,-8.561792839,126.3289874,FALSE,FALSE,,,,6.753097724,,2741
1579,23,753,6.7,12,1.69,-8.568024432,126.3371155,FALSE,FALSE,,,,4.375469771,,2742
1854,22,828,7,12,1.65,-8.690927474,126.4109758,FALSE,FALSE,,,,10.29163658,,2743
1854,21,875,6.2,12,2.73,-8.687696975,126.4084427,FALSE,FALSE,,,,9.505278801,,2744
1872,22,802,7,12,1.08,-8.668707524,126.3230428,FALSE,FALSE,,,,8.13441726,,2745
1706,23,566,7.4,8,2.45,-8.628542205,126.4357431,FALSE,FALSE,,,,15.45318987,,2746
1854,24,448,6,5,3.45,-8.666785999,126.4297114,FALSE,FALSE,,,,23.84885028,,2747
1579,23,637,7.9,12,1.2,-8.561937124,126.3231421,FALSE,FALSE,,,,9.501656058,,2748
1725,23,815,5.9,3,0.87,-8.652213636,126.4014921,FALSE,FALSE,,,,10.49001889,,2749
1706,23,830,6.2,12,0.42,-8.636878338,126.4084908,FALSE,FALSE,,,,12.11161419,,2750
1725,23,744,7.4,8,0.25,-8.635534079,126.3729084,FALSE,FALSE,,,,14.77619446,,2751
1209,26,409,6.7,12,0.18,-8.441507289,126.3912865,FALSE,FALSE,,,,3.803384864,,2752
1415,26,490,6.7,12,0.28,-8.462037676,126.3898948,FALSE,FALSE,,,,3.25103357,,2753
1706,23,855,6.2,12,2.19,-8.629490082,126.4257159,FALSE,FALSE,,,,27.62667502,,2754
1706,24,522,7.4,8,0.08,-8.628402541,126.438621,FALSE,FALSE,,,,12.36627732,,2755
1415,25,509,6.7,12,2.2,-8.482750785,126.3771431,FALSE,FALSE,,,,1.766836079,,2756
1456,23,660,6.7,12,1.13,-8.520846751,126.3478841,FALSE,FALSE,,,,2.273248847,,2757
1479,23,680,6.7,12,1.35,-8.52934705,126.3468994,FALSE,FALSE,,,,2.70172376,,2758
1871,22,836,6.7,12,1.69,-8.656132565,126.364282,FALSE,FALSE,,,,4.104750855,,2760
1871,22,840,6.7,12,1.19,-8.656007134,126.3634157,FALSE,FALSE,,,,7.090373038,,2761
1415,25,506,6.7,12,2.95,-8.482451642,126.3752524,FALSE,FALSE,,,,2.824248884,,2762
1415,26,516,6.7,12,0.61,-8.479776362,126.3845753,FALSE,FALSE,,,,2.19664136,,2763
1415,26,349,6.7,12,0.4,-8.451779566,126.3751864,FALSE,FALSE,,,,4.933320572,,2764
1285,26,465,6.7,12,0.54,-8.443678195,126.4173556,FALSE,FALSE,,,,3.095457569,,2765
1285,26,480,6.7,12,1.28,-8.446194569,126.4138523,FALSE,FALSE,,,,4.099014232,,2766
1560,24,665,6.7,12,0.82,-8.568829056,126.3761603,FALSE,FALSE,,,,7.128465005,,2767
1560,24,658,6.7,12,1.04,-8.576976377,126.3805397,FALSE,FALSE,,,,6.747283306,,2768
1560,24,697,6.7,12,1.74,-8.564383644,126.3618834,FALSE,FALSE,,,,2.321887397,,2769
1560,24,699,6.7,12,1.02,-8.563853056,126.3607657,FALSE,FALSE,,,,1.492319098,,2770
1433,24,642,6.7,12,1.09,-8.517107319,126.3544504,FALSE,FALSE,,,,1.366338708,,2771
1433,24,699,6.7,12,1.93,-8.546692151,126.3531754,FALSE,FALSE,,,,1.722225822,,2773
1433,24,700,6.7,12,0.52,-8.546586755,126.3538694,FALSE,FALSE,,,,2.063422408,,2774
1560,24,699,6.7,12,0.88,-8.547390462,126.3544443,FALSE,FALSE,,,,1.92569602,,2775
1433,24,685,6.7,12,1.92,-8.543653557,126.3558584,FALSE,FALSE,,,,2.10815132,,2776
1871,23,755,7.4,8,0.21,-8.658961337,126.3497238,FALSE,FALSE,,,,8.749519003,,2778
1871,23,781,7.4,8,2.11,-8.656471953,126.3548674,FALSE,FALSE,,,,15.80666932,,2779
1854,22,790,7,12,0.72,-8.686793646,126.414207,FALSE,FALSE,,,,9.162113842,,2780
1854,22,751,7.4,8,1.13,-8.694506164,126.4178351,FALSE,FALSE,,,,8.763823908,,2781
1854,22,743,7.4,8,3.05,-8.693368485,126.4166804,FALSE,FALSE,,,,7.174516605,,2782
1854,21,870,7,12,1.45,-8.6808541,126.4097967,FALSE,FALSE,,,,7.081689024,,2783
1854,23,700,7.4,8,3.6,-8.689010969,126.4212159,FALSE,FALSE,,,,14.74893381,,2784
1854,22,703,7,12,0.16,-8.683492178,126.4183051,FALSE,FALSE,,,,3.488620593,,2785
1706,23,843,6.2,12,2.78,-8.629775672,126.4245803,FALSE,FALSE,,,,23.45604396,,2786
1854,23,614,6.2,12,1.7,-8.673390945,126.4204162,FALSE,FALSE,,,,22.84780436,,2787
1479,24,687,6.7,12,1.2,-8.532740331,126.345119,FALSE,FALSE,,,,1.960222161,,2788
1854,24,501,6,5,3.32,-8.667444208,126.4281921,FALSE,FALSE,,,,13.25429619,,2789
1854,23,577,6.2,12,0.43,-8.672669221,126.4206888,FALSE,FALSE,,,,22.19647892,,2790
1854,23,617,6.2,12,0.39,-8.67183549,126.4186858,FALSE,FALSE,,,,28.75547083,,2791
1854,23,597,6.2,12,0.84,-8.672675836,126.419499,FALSE,FALSE,,,,14.51989521,,2792
1854,23,634,6.2,12,1.89,-8.673191942,126.4185531,FALSE,FALSE,,,,15.47821219,,2793
1209,26,409,6.7,12,1.31,-8.441918154,126.3917352,FALSE,FALSE,,,,4.107246965,,2794
1209,26,418,6.7,12,4.22,-8.440501618,126.390457,FALSE,FALSE,,,,7.069355102,,2795
1415,25,506,6.7,12,0.99,-8.488753159,126.3679983,FALSE,FALSE,,,,2.489828153,,2796
1433,24,621,6.7,12,1.94,-8.528517583,126.3790055,FALSE,FALSE,,,,2.144073623,,2797
1285,26,386,6.7,12,2.67,-8.436156411,126.4181408,FALSE,FALSE,,,,3.232919364,,2798
1285,27,379,6.7,12,3.14,-8.435292457,126.4203158,FALSE,FALSE,,,,8.675430289,,2799
1285,27,381,6.7,12,2.22,-8.4363147,126.4205642,FALSE,FALSE,,,,5.21451784,,2800
1285,26,389,6.7,12,0.56,-8.436954687,126.4186758,FALSE,FALSE,,,,4.995768557,,2801
1285,26,387,6.7,12,0.85,-8.436746099,126.4194462,FALSE,FALSE,,,,3.16798755,,2802
1285,26,398,6.7,12,0.11,-8.43757334,126.4186178,FALSE,FALSE,,,,7.600865499,,2803
1579,23,734,7.9,12,0.42,-8.575440045,126.3332136,FALSE,FALSE,,,,18.35641244,,2804
1491,24,411,7.4,8,1.7,-8.592771675,126.2746282,FALSE,FALSE,,,,7.587055343,,2805
1579,23,674,7.9,12,0.3,-8.577865403,126.3300201,FALSE,FALSE,,,,8.294664469,,2806
1579,24,599,7.4,8,8.02,-8.565005309,126.320157,FALSE,FALSE,,,,9.540389681,,2807
1579,23,574,7.4,8,0.69,-8.582287369,126.3215484,FALSE,FALSE,,,,8.393629902,,2808
1491,24,404,7.4,8,0.72,-8.593922052,126.2756648,FALSE,FALSE,,,,6.740713081,,2809
1579,23,572,7.4,8,0.64,-8.584032449,126.3213656,FALSE,FALSE,,,,5.558241725,,2810
1491,25,411,7.4,8,0.54,-8.593015004,126.2764053,FALSE,FALSE,,,,6.888094863,,2811
1579,23,574,7.4,8,0.37,-8.581749503,126.3220608,FALSE,FALSE,,,,6.651370181,,2812
1491,24,401,7.4,8,0.66,-8.59294206,126.271202,FALSE,FALSE,,,,9.524242026,,2813
1415,25,508,6.7,12,3.5,-8.481863261,126.3782367,FALSE,FALSE,,,,2.385872612,,2815
1415,26,492,6.7,12,0.26,-8.463916909,126.3881837,FALSE,FALSE,,,,2.710898006,,2816
1415,25,514,6.7,12,0.86,-8.481565465,126.3808114,FALSE,FALSE,,,,1.937615806,,2817
1433,24,629,6.7,12,29.76,-8.521904906,126.3706452,FALSE,FALSE,,,,2.553552582,,2819
1433,24,644,6.7,12,6.21,-8.525563688,126.3666753,FALSE,FALSE,,,,3.259904147,,2820
1285,26,481,6.7,12,0.67,-8.446120447,126.4151559,FALSE,FALSE,,,,3.072529692,,2821
1285,26,479,6.7,12,7.44,-8.445539403,126.4189264,FALSE,FALSE,,,,4.916978408,,2822
1285,26,467,6.7,12,0.15,-8.443994344,126.4179646,FALSE,FALSE,,,,2.28199306,,2823
1285,26,467,6.7,12,0.34,-8.44426186,126.4177356,FALSE,FALSE,,,,1.996655973,,2824
1491,24,474,6.9,3,1.36,-8.584863837,126.2660363,FALSE,FALSE,,,,11.69504484,,2825
1491,24,399,7.4,8,23.59,-8.582354735,126.2629988,FALSE,FALSE,,,,10.53635056,,2826
1579,24,522,7.4,8,2.39,-8.570590961,126.3181685,FALSE,FALSE,,,,8.856007282,,2828
1415,25,517,6.7,12,1.47,-8.483327298,126.3830208,FALSE,FALSE,,,,1.627399636,,2829
1706,23,866,6.2,12,6.23,-8.630866295,126.4231378,FALSE,FALSE,,,,23.25804036,,2830
1854,24,570,6,5,1.03,-8.670255392,126.4242776,FALSE,FALSE,,,,10.52392206,,2831
1854,24,498,6,5,0.43,-8.66521161,126.4243415,FALSE,FALSE,,,,7.375402208,,2832
1854,24,442,6,5,3.4,-8.662752199,126.4261921,FALSE,FALSE,,,,8.056969578,,2833
1854,23,587,6.2,12,0.6,-8.671616737,126.4237794,FALSE,FALSE,,,,9.420552638,,2834
1854,23,588,6.2,12,0.63,-8.672277211,126.4217923,FALSE,TRUE,,,,18.70469574,,2835
1854,23,649,7.4,8,2.76,-8.692050143,126.4229898,FALSE,FALSE,,,,18.29064557,,2836
1854,23,594,6.2,12,0.37,-8.672226414,126.4223256,FALSE,FALSE,,,,11.59387849,,2837
1854,24,483,6,5,2.78,-8.663986842,126.4233679,FALSE,FALSE,,,,8.647471949,,2838
1725,23,696,7.4,8,1.45,-8.634499126,126.3702834,FALSE,FALSE,,,,13.69330431,,2839
1854,23,682,7,12,1.7,-8.68577674,126.420123,FALSE,TRUE,,,,5.764796354,,2840
1854,23,571,6.2,12,0.27,-8.672393623,126.4213032,FALSE,FALSE,,,,18.38333385,,2842
1854,23,532,6.2,12,0.56,-8.669344598,126.4166161,FALSE,FALSE,,,,20.74553589,,2843
1854,23,572,6.2,12,0.35,-8.671567307,126.4192638,FALSE,FALSE,,,,22.80627332,,2844
1872,22,815,7,12,2.09,-8.670754041,126.322636,FALSE,FALSE,,,,11.22511775,,2845
1854,23,661,7.4,8,3.1,-8.690544924,126.4229883,FALSE,FALSE,,,,15.49546999,,2846
1489,25,288,7.9,12,1.24,-8.590679547,126.4235764,FALSE,FALSE,,,,11.37578311,,2847
1725,23,792,6.2,12,0.6,-8.64988002,126.3978972,FALSE,FALSE,,,,20.50686285,,2848
1706,23,538,7.4,8,2.54,-8.628695616,126.4370953,FALSE,FALSE,,,,11.62046434,,2849
1854,23,659,7,12,1.18,-8.686202745,126.4227566,FALSE,FALSE,,,,8.103240751,,2850
1725,23,722,7,12,8.22,-8.652179834,126.3964189,FALSE,FALSE,,,,19.61487079,,2851
1854,22,750,7,12,2.16,-8.687430189,126.4159949,FALSE,FALSE,,,,13.60196376,,2852
1854,22,705,7,12,0.22,-8.685786146,126.4181852,FALSE,FALSE,,,,8.479917708,,2853
1489,25,246,7.9,12,6.37,-8.590701568,126.427534,FALSE,FALSE,,,,11.08785391,,2854
1706,23,740,6.2,12,2.24,-8.632019816,126.4265973,FALSE,FALSE,,,,14.58403827,,2855
1579,24,513,7.4,8,0.66,-8.592059705,126.3079372,FALSE,FALSE,,,,9.953478749,,2856
1579,24,516,7.4,8,0.62,-8.592970782,126.3076723,FALSE,FALSE,,,,8.87497451,,2857
1491,25,479,7.4,8,1.78,-8.5971233,126.3031053,FALSE,FALSE,,,,9.666819246,,2858
1629,24,334,7.4,8,3.1,-8.607003664,126.3086823,FALSE,TRUE,,,,7.987950529,,2860
1706,23,843,6.2,8,2.03,-8.634276773,126.4213905,FALSE,FALSE,,,,13.27272788,,2861
1706,23,887,6.2,12,0.16,-8.634227704,126.4182392,FALSE,FALSE,,,,21.33072004,,2862
1706,23,847,6.2,12,0.28,-8.638911833,126.4070172,FALSE,FALSE,,,,11.58318707,,2863
1725,23,830,6.2,12,0.58,-8.647485745,126.3988323,FALSE,FALSE,,,,15.17933007,,2864
1725,23,806,5.9,12,0.7,-8.649666383,126.3988262,FALSE,FALSE,,,,17.60222114,,2865
1725,23,802,6.2,12,0.28,-8.649026467,126.399054,FALSE,FALSE,,,,7.578528082,,2866
1479,25,491,7.9,12,0.85,-8.838915471,126.510613,TRUE,FALSE,,,,9.549701361,,704
1479,25,514,7.9,12,1.04,-8.518163174,126.3173136,FALSE,FALSE,,,,8.117901672,,2868
1479,25,512,7.9,12,1.21,-8.517992087,126.3192778,FALSE,FALSE,,,,10.64511794,,2869
1479,25,489,7.4,8,0.68,-8.517090914,126.3157405,FALSE,FALSE,,,,7.720040524,,2870
1479,25,495,7.4,8,1.6,-8.517800972,126.3201375,FALSE,FALSE,,,,13.03242467,,2871
1209,26,317,6.7,12,1.24,-8.440973635,126.3669291,FALSE,FALSE,,,,6.334695878,,2876
1725,23,728,7,12,0.9,-8.649882292,126.3954512,FALSE,FALSE,,,,10.57073518,,2877
1854,23,759,5.9,3,0.84,-8.658349754,126.4031283,FALSE,FALSE,,,,9.162732509,,2878
1725,23,769,6.7,12,0.74,-8.647860291,126.395747,FALSE,FALSE,,,,10.13486967,,2879
1725,23,774,7,12,1.05,-8.6478856,126.3965392,FALSE,FALSE,,,,10.77194862,,2880
1725,23,795,7,12,0.58,-8.646896734,126.397073,FALSE,FALSE,,,,9.273598852,,2881
1725,23,797,7,12,0.61,-8.64796883,126.3978692,FALSE,FALSE,,,,13.60844111,,2882
1209,26,382,6.7,12,0.2,-8.442728279,126.3700823,FALSE,FALSE,,,,2.958742798,,2883
1209,27,312,6.7,12,0.43,-8.438915828,126.3664126,FALSE,FALSE,,,,2.875826537,,2885
1415,24,535,6.7,12,0.58,-8.494512939,126.3613797,FALSE,FALSE,,,,4.482777311,,2886
1415,24,538,6.7,12,1.28,-8.494985904,126.3631665,FALSE,FALSE,,,,5.911260601,,2887
1209,27,300,6.7,12,1.44,-8.439294539,126.3651758,FALSE,FALSE,,,,9.587965042,,2888
1209,26,263,6.7,12,1.14,-8.442463041,126.3639585,FALSE,FALSE,,,,14.84065909,,2889
1209,26,315,6.7,12,0.46,-8.442143021,126.3666497,FALSE,FALSE,,,,8.587930988,,2890
1725,23,700,7.4,8,2.15,-8.618999077,126.3703289,FALSE,FALSE,,,,12.5026879,,2891
1706,23,843,7,12,3.27,-8.630851611,126.4172988,FALSE,FALSE,,,,14.68102872,,2892
1706,23,915,6.2,12,0.28,-8.633322493,126.4168135,FALSE,FALSE,,,,18.15486036,,2894
