boundary,external_id
"MULTIPOLYGON (((126.31588050526365 -8.657564446056012, 126.31595611 -8.65741097, 126.31594135 -8.65737182, 126.31586284 -8.65735004, 126.31580618 -8.6573795, 126.31576198 -8.65737639, 126.31571831 -8.65739532, 126.3156419 -8.65737394, 126.31553495 -8.65740096, 126.31538840242743 -8.65714973967527, 126.31544385063432 -8.656959136464065, 126.31538955759838 -8.656633378248555, 126.31526889 -8.65657825, 126.31525721 -8.65654856, 126.31528097 -8.65646487, 126.31538899 -8.65631109, 126.31531545 -8.65629476, 126.31527528 -8.65626795, 126.31521334 -8.65626377, 126.31507759 -8.65628804, 126.31502742 -8.65627953, 126.31498655 -8.65619319, 126.31493245 -8.65613341, 126.31488864 -8.65597025, 126.31484661 -8.65592797, 126.31483474 -8.65586951, 126.31481114 -8.65583908, 126.31478776 -8.65573482, 126.31482216 -8.65554679, 126.31477674 -8.6555103, 126.31475392 -8.65546286, 126.31471198 -8.65548622, 126.31453565 -8.65546586, 126.31451652 -8.65553613, 126.31452374 -8.65559176, 126.31443661 -8.6556408, 126.31443546 -8.65576458, 126.31446234 -8.6558383, 126.3144022 -8.65599646, 126.31431242 -8.65613338, 126.31426798 -8.65616678, 126.31418897 -8.6561877, 126.31412984364798 -8.656271809732758, 126.31413936 -8.65634759, 126.31418355 -8.65641545, 126.31418812 -8.65646896, 126.31415865 -8.65651863, 126.31417281 -8.65654717, 126.31416759 -8.65662781, 126.31414701 -8.65665676, 126.31403005 -8.65706039, 126.31402241 -8.65709945, 126.31405253 -8.65720104, 126.31402356791811 -8.657295291218373, 126.31411672 -8.65750894, 126.31416565 -8.65755463, 126.3141811 -8.6576132, 126.31440459 -8.65756872, 126.31443794 -8.65754283, 126.31445742 -8.65749808, 126.3144883 -8.65748661, 126.31451424 -8.65750723, 126.31456915 -8.65750818, 126.31461907 -8.65764683, 126.31472226 -8.65763657, 126.31476197 -8.65765732, 126.31481319 -8.65763575, 126.31494192884485 -8.657707109671673, 126.31511468 -8.65775145, 126.31523507 -8.65775376, 126.31536574 -8.65770196, 126.31570896 -8.65771413, 126.31575297 -8.65770053, 126.31588050526365 -8.657564446056012)))",2612
"MULTIPOLYGON (((126.36666144 -8.55737985, 126.36670795 -8.55778062, 126.36807505 -8.55817856, 126.36820156 -8.55828796, 126.36887587 -8.55799902, 126.36923778802156 -8.556720797569247, 126.3686916 -8.55667698, 126.3687865063548 -8.556524854904941, 126.36788092553616 -8.555876685136278, 126.36733685 -8.55564869, 126.36717315 -8.55600914, 126.36673528701068 -8.55661636113634, 126.36666144 -8.55737985)))",2614
"MULTIPOLYGON (((126.37553930282593 -8.556677696822629, 126.37552555650473 -8.557078202033972, 126.37597583234312 -8.557277791394265, 126.37655653059484 -8.557210156473266, 126.37704871594904 -8.556926023365039, 126.37705743312836 -8.555646592891701, 126.37669734656812 -8.55542512068638, 126.37582696974276 -8.55539561315228, 126.37553930282593 -8.556677696822629)))",2615
"MULTIPOLYGON (((126.3680874556303 -8.54507148294764, 126.36824201792479 -8.545210072628926, 126.36852968484163 -8.545574118968045, 126.36864233762026 -8.54564440838512, 126.36878717690708 -8.545721328864422, 126.36906746774912 -8.545838367322562, 126.36965084820986 -8.54580322263352, 126.36984698474409 -8.545533337838059, 126.37003675103188 -8.544884154709866, 126.36940978467464 -8.544336757862936, 126.36887736618519 -8.54422170827429, 126.36842139065267 -8.544348362286382, 126.36846531182529 -8.54453138057509, 126.36826649308205 -8.544715724994496, 126.36814780533314 -8.544803586961596, 126.36810589581728 -8.54488249693744, 126.3681048899889 -8.544936540314822, 126.3680874556303 -8.54507148294764)))",2616
"MULTIPOLYGON (((126.38607602566482 -8.662198513795197, 126.38606529682875 -8.662857107922958, 126.38629797846079 -8.663215737959433, 126.38679351657629 -8.663368205338982, 126.38679016 -8.66272835, 126.38674198 -8.66268954, 126.3867052 -8.66226873, 126.38607602566482 -8.662198513795197)))",2617
"MULTIPOLYGON (((126.3912734761834 -8.647143672404434, 126.39054974 -8.64748744, 126.39081758 -8.64857881, 126.39120593 -8.64826422, 126.39115959 -8.64806016, 126.3912734761834 -8.647143672404434)))",2618
"MULTIPOLYGON (((126.3123457878828 -8.656150132928117, 126.31213498 -8.65575022, 126.31209329763192 -8.655713910976052, 126.31203617 -8.65571785, 126.31201508 -8.65574956, 126.31195032 -8.65575987, 126.31190087 -8.65575514, 126.31185226 -8.65572815, 126.31158631 -8.65573735, 126.31154438 -8.65579945, 126.31136428 -8.65582938, 126.31133669 -8.65576871, 126.31127623 -8.65575955, 126.31126772 -8.65584892, 126.31122604 -8.65593249, 126.31122863 -8.65599742, 126.31119023 -8.65608301, 126.3112157 -8.65618587, 126.31120223 -8.65632445, 126.31124817 -8.6563519, 126.31161902 -8.65638651, 126.31172546 -8.65646716, 126.31179706 -8.65645772, 126.31188007 -8.65646988, 126.31190118 -8.65644425, 126.31215870380402 -8.656411652502971, 126.3123457878828 -8.656150132928117)))",2619
"MULTIPOLYGON (((126.4019840434778 -8.65243495149325, 126.4017874750956 -8.652754288714055, 126.40194541907701 -8.652962109742223, 126.40209255081633 -8.653104065174285, 126.40226958174968 -8.653272644252914, 126.40240162611008 -8.653271748313925, 126.40249248594047 -8.653317158283517, 126.40256591141224 -8.653291967352152, 126.4028337970376 -8.653151096981219, 126.40301987528801 -8.652688378874277, 126.4028227329254 -8.652557783546355, 126.40271209180354 -8.652545519515767, 126.40262760221958 -8.652510053262915, 126.40190575271845 -8.651933643320598, 126.40188166999977 -8.652109217699548, 126.4019840434778 -8.65243495149325)))",2620
"MULTIPOLYGON (((126.3976608027753 -8.650372968706893, 126.39726229446497 -8.650104408758619, 126.39695095 -8.65032452, 126.39693002 -8.650407, 126.39698338 -8.65058669, 126.39704525 -8.65061391, 126.39708398 -8.65074714, 126.39706314 -8.65097718, 126.3969934 -8.6510512, 126.39686598 -8.65146293, 126.39691372 -8.65166394, 126.39686907 -8.651845, 126.39663561 -8.65216224, 126.39679301 -8.65217835, 126.39690876 -8.65226988, 126.39697663 -8.6522418, 126.39691251 -8.65217455, 126.39691006 -8.65208745, 126.39697739 -8.65198616, 126.39695672 -8.65188449, 126.39714851975441 -8.651759294883606, 126.39720015227796 -8.65158494636589, 126.39715799 -8.65156805, 126.39716739 -8.65137079, 126.39721368 -8.65128613, 126.39864787459373 -8.651014169855358, 126.39816326977531 -8.650208367448274, 126.3976608027753 -8.650372968706893)))",2621
"MULTIPOLYGON (((126.30888729 -8.65557331, 126.30907836345689 -8.65567602990425, 126.30936240754234 -8.655774575811444, 126.30933872 -8.65525072, 126.30939386 -8.65490327, 126.30948633 -8.65480033, 126.30941457890503 -8.654485508393067, 126.30934033 -8.65436649, 126.30908053726367 -8.65430508243063, 126.30876750908787 -8.654354355384228, 126.30843433 -8.65447026, 126.30837725 -8.65446573, 126.30803421160199 -8.65463839946967, 126.30779064 -8.65497761, 126.30773566 -8.65500443, 126.30784748 -8.65513996, 126.308058 -8.65520746, 126.30816826 -8.65529528, 126.30842775 -8.65524254, 126.30857438 -8.65529651, 126.30888729 -8.65557331)))",2622
"MULTIPOLYGON (((126.30625998108763 -8.656987797699713, 126.30623090108763 -8.656849317699713, 126.30603413 -8.65670761, 126.30588906 -8.65667124, 126.30572282 -8.65675302, 126.30559383 -8.65687785, 126.30542188 -8.65697117, 126.30533801 -8.65708948, 126.305395 -8.65728041, 126.30536806 -8.65758125, 126.30520414 -8.65789105, 126.30506229 -8.6579718, 126.3050473 -8.65802596, 126.30546997 -8.65817676, 126.30558303 -8.65805002, 126.3058833 -8.65797371, 126.30596573908615 -8.657855278836207, 126.30596714 -8.65779372, 126.30585226 -8.65768776, 126.30590568 -8.65764304, 126.30592017 -8.6574836, 126.30599453167524 -8.657424147699716, 126.30597338 -8.65734317, 126.30610345 -8.65731623, 126.30617941040512 -8.657233207372132, 126.30618111 -8.6571464, 126.30625998108763 -8.656987797699713)))",2623
"MULTIPOLYGON (((126.30203671 -8.65832665, 126.30219564 -8.65832621, 126.30222388 -8.65822681, 126.30240111 -8.65811381, 126.30275597 -8.65795837, 126.30285168 -8.65782849, 126.30286628 -8.65767029, 126.30284063 -8.65757399, 126.30263482 -8.65737394, 126.30258838 -8.65722851, 126.30252319 -8.65722352, 126.30241027 -8.65714143, 126.30232578 -8.65712874, 126.30209397 -8.6573587, 126.30182628 -8.65745025, 126.30180195 -8.65753589, 126.30165727 -8.65746591, 126.30156971 -8.65749994, 126.30148578 -8.65746537, 126.30131652 -8.65754796, 126.30139635 -8.65768124, 126.30121544 -8.65781992, 126.3011805 -8.6579498, 126.30108035 -8.65795348, 126.30103235 -8.65799044, 126.30116215 -8.65804749, 126.30123265 -8.65802373, 126.30126114 -8.65828814, 126.3013137 -8.65832871, 126.30154337 -8.65821611, 126.30165959 -8.65838864, 126.30164283 -8.65843933, 126.30171337 -8.65848679, 126.30174372 -8.65857475, 126.3017917 -8.65860966, 126.30192676 -8.65859363, 126.30197771 -8.65852674, 126.30203671 -8.65832665)))",2624
"MULTIPOLYGON (((126.33862979 -8.57801433, 126.3386464 -8.57802567, 126.33869748 -8.57817997, 126.33871085 -8.5781861, 126.33890408 -8.57819136, 126.338966 -8.57821457, 126.33916753 -8.5781519, 126.33918314 -8.57813316, 126.33914182 -8.57807381, 126.33911311 -8.57799313, 126.33912539 -8.57796714, 126.33923888 -8.57794152, 126.33930877 -8.57756296, 126.33905434 -8.57759376, 126.33888896 -8.57759383, 126.33869062 -8.57765276, 126.33860778 -8.57773289, 126.33853982 -8.5777411, 126.33851952 -8.57782038, 126.33855008 -8.57787464, 126.33860353 -8.57787779, 126.33862979 -8.57801433)))",2625
"MULTIPOLYGON (((126.36565268039705 -8.552703455480357, 126.36593598872423 -8.551619293014788, 126.36282496154308 -8.551055328384079, 126.3625168427825 -8.55175788031539, 126.36363666504623 -8.552047985147455, 126.36376474052666 -8.552216411622895, 126.36565268039705 -8.552703455480357)))",2626
"MULTIPOLYGON (((126.42041627687524 -8.639952653126795, 126.42039783000949 -8.639983627484622, 126.42040321434341 -8.640145157502369, 126.42044628901482 -8.640220538177319, 126.42046655837295 -8.640330190719057, 126.42046944274254 -8.640343651110438, 126.4204555016229 -8.640364803154036, 126.42043599 -8.64038185, 126.42043459 -8.64039306, 126.42043678 -8.64040131, 126.42044187 -8.64040742, 126.42047099769115 -8.640439400761075, 126.42049983143808 -8.640442715470472, 126.42053067684174 -8.640421832800758, 126.42062935636827 -8.640347967413541, 126.42066525192776 -8.640281560628468, 126.42075140127056 -8.64013079927857, 126.42082319238956 -8.63996926926082, 126.42084472972526 -8.63992260503347, 126.42082454423674 -8.63989739889742, 126.42053292469281 -8.639912747294469, 126.42041627687524 -8.639952653126795)))",2627
"MULTIPOLYGON (((126.27504745 -8.59328248, 126.27512366562864 -8.593415738121408, 126.27532167022635 -8.593499271311062, 126.27559702037003 -8.593455957805315, 126.27594662223784 -8.593530209529453, 126.2760549060022 -8.593675619155889, 126.27614772065738 -8.594025221023704, 126.27600849867461 -8.594275820592669, 126.27581034 -8.59439912, 126.27586933 -8.5945209, 126.27588636 -8.59467897, 126.2758334 -8.59474999, 126.2757936 -8.59490151, 126.27561137 -8.59488495, 126.27554897 -8.59484725, 126.27552476 -8.59496106, 126.27543069 -8.59495874, 126.27535061 -8.59505877, 126.27532605 -8.59530708, 126.27535986 -8.59537202, 126.27530817 -8.59543586, 126.27532357 -8.59557053, 126.2752264 -8.59588107, 126.27525535 -8.59592076, 126.27534067 -8.59588008, 126.27553398 -8.59589584, 126.27575441 -8.59584698, 126.27581409 -8.59576402, 126.27623416 -8.59548186, 126.27671153 -8.59535244, 126.2768579 -8.5951187, 126.27706465 -8.59506363, 126.27723702 -8.59495336, 126.27740579 -8.59479102, 126.2774017 -8.59475384, 126.27730796 -8.59471634, 126.2773413 -8.59463336, 126.27730251 -8.59445084, 126.27712017 -8.59449667, 126.27708865 -8.59447298, 126.27710854570223 -8.594388551725924, 126.27707886 -8.59427624, 126.27710362 -8.59423889, 126.27706627 -8.59412677, 126.27671099 -8.59398299, 126.27669504 -8.59376855, 126.27660906 -8.59369329, 126.27655513832079 -8.593559020745325, 126.27649635570585 -8.593559020745325, 126.27591162337826 -8.592924787268315, 126.27590234191275 -8.592801034394752, 126.27601411 -8.59255208, 126.27598896892427 -8.59230292907866, 126.27592709248748 -8.592083267728086, 126.27582587 -8.59197507, 126.27577007 -8.5918173, 126.27551274 -8.59192168, 126.27520867 -8.59188115, 126.27499275829209 -8.592185363848774, 126.27518766906799 -8.592745345601648, 126.27510413 -8.59315103, 126.27504745 -8.59328248)))",2628
"MULTIPOLYGON (((126.27501054 -8.5934589, 126.27485817704215 -8.593532723259697, 126.27472204888123 -8.593879231305673, 126.2745611701456 -8.593965858317167, 126.27439700422418 -8.593922738175282, 126.27417753623756 -8.59379260429418, 126.27408472158238 -8.593600787340156, 126.27402903278929 -8.593600787340156, 126.27401635 -8.59379791, 126.27404489 -8.59390754, 126.27401925 -8.59396467, 126.27388577 -8.59403416, 126.27381788 -8.59415944, 126.2737388 -8.59417053, 126.27341864 -8.59459198, 126.27324363 -8.59469746, 126.27321414 -8.59478039, 126.27309565 -8.59486974, 126.27309422 -8.59497316, 126.2730174 -8.59521503, 126.27307446 -8.59547321, 126.27304119 -8.59553887, 126.27301347 -8.59580828, 126.27290951392851 -8.595992518172052, 126.2729459530219 -8.596065396358833, 126.2731029214242 -8.59612706251688, 126.27323466276184 -8.596051381322914, 126.27340844920724 -8.596071002373202, 126.27352897851615 -8.595953276071478, 126.27382049126328 -8.595843958791306, 126.27404156 -8.59584924, 126.27402866 -8.59580519, 126.27409155 -8.59569304, 126.27410195 -8.59556769, 126.27415866 -8.59550654, 126.27417027 -8.59536643, 126.27422324 -8.59533683, 126.27428884 -8.5951711, 126.2744221 -8.59500895, 126.27440387 -8.59491299, 126.27443949 -8.59481831, 126.27446221 -8.59478253, 126.27451487 -8.59477821, 126.27455461 -8.59470789, 126.27463352 -8.59471609, 126.27466207 -8.59468908, 126.27470309 -8.59454165, 126.27476666 -8.59447758, 126.27477114 -8.59442896, 126.27483935 -8.59437865, 126.274848 -8.59429066, 126.27494499741748 -8.594178365204739, 126.27513525 -8.5940958, 126.27523143 -8.59368083, 126.27508938 -8.59348665, 126.27501054 -8.5934589)))",2629
"MULTIPOLYGON (((126.26720257 -8.5857318, 126.26641945 -8.58594773, 126.26631581 -8.58601457, 126.26612941 -8.5859694, 126.26603903 -8.58591845, 126.26598783 -8.58591172, 126.2659138 -8.58599698, 126.26589599 -8.58606626, 126.26586196 -8.58608006, 126.26579571 -8.58614619, 126.2657938 -8.58619593, 126.26572844 -8.58623342, 126.26572028 -8.58632009, 126.26574389 -8.58633778, 126.26574468 -8.58639976, 126.26571467 -8.58645305, 126.26567518 -8.58648024, 126.26559628 -8.58658032, 126.2655994 -8.58663252, 126.26562844 -8.58667012, 126.2656813 -8.58667116, 126.26575877 -8.58672161, 126.26581621 -8.58672322, 126.26601082 -8.58669603, 126.2661067 -8.58670325, 126.26619073 -8.58665766, 126.26625506 -8.5866735, 126.26639917 -8.58659306, 126.26646305 -8.5865825, 126.2665878 -8.58662274, 126.26672769 -8.58662824, 126.26684354 -8.58651131, 126.26690959 -8.58647814, 126.2669561 -8.58640802, 126.26707101 -8.58631935, 126.26713562 -8.5863021, 126.26716397 -8.58626457, 126.26732397 -8.58627774, 126.26730826 -8.58619526, 126.26731306 -8.58609841, 126.26727745 -8.58592159, 126.26728608 -8.58577074, 126.26726391 -8.58573322, 126.26720257 -8.5857318)))",2630
"MULTIPOLYGON (((126.26455333 -8.59211537, 126.2639782 -8.59235879, 126.26366925 -8.59226411, 126.26326465 -8.59231562, 126.26295138 -8.5922844, 126.26287076 -8.59232068, 126.26286938 -8.59240218, 126.26298757 -8.59250873, 126.26311313 -8.5925566, 126.26319122 -8.59266043, 126.26344003 -8.59273442, 126.26356622 -8.59286642, 126.26374902 -8.59341646, 126.26407554 -8.59356934, 126.26410788 -8.59372326, 126.26421498 -8.59384535, 126.26442636 -8.59389992, 126.26451536 -8.59388394, 126.26470103 -8.59375581, 126.26487197 -8.59372189, 126.26493776 -8.59365098, 126.26512147 -8.59368634, 126.26524906 -8.59363139, 126.26523372 -8.59351952, 126.2651471 -8.59336247, 126.265244 -8.59321904, 126.26524332424786 -8.59312213157867, 126.26499348 -8.59304796, 126.26496362 -8.59288649, 126.26478424 -8.59275294, 126.26474092 -8.59266207, 126.26459898 -8.59255368, 126.2646155 -8.5922738, 126.26466199 -8.59221991, 126.26455333 -8.59211537)))",2631
"MULTIPOLYGON (((126.40869441 -8.64296657, 126.40858667 -8.64299121, 126.40858296 -8.64308651, 126.40860269 -8.64316098, 126.40870859 -8.64329637, 126.40875272 -8.64345427, 126.40876444 -8.64364133, 126.40890151 -8.64375079, 126.40899026 -8.64375946, 126.40898168 -8.64388148, 126.40904277 -8.64399743, 126.40915126 -8.64412449, 126.40924923 -8.64394611, 126.40932193 -8.64393175, 126.40935388 -8.64388626, 126.40940283 -8.64388626, 126.40944676 -8.6438277, 126.40950444 -8.64359182, 126.409507 -8.64345454, 126.40949398 -8.64339276, 126.40943978 -8.64337826, 126.40942064 -8.64334246, 126.409413 -8.64329785, 126.40946718 -8.64326493, 126.40945355 -8.64320545, 126.40937532 -8.6431772, 126.40932174 -8.64319853, 126.40921932 -8.64330403, 126.40914207 -8.64329258, 126.40916613 -8.64323499, 126.40914197 -8.64312574, 126.40904232 -8.6429806, 126.40893002 -8.64296401, 126.40886602 -8.64301129, 126.40869441 -8.64296657)))",2632
"MULTIPOLYGON (((126.40972875058652 -8.644359355735608, 126.4095435 -8.6443097, 126.40940397 -8.64421526, 126.40925098210573 -8.644159480783337, 126.40909373760223 -8.644293393698396, 126.40922259348355 -8.644453806979715, 126.40937609141709 -8.644992755279706, 126.40946723520757 -8.645007374130516, 126.40955876559018 -8.644938097536894, 126.41004625707863 -8.644923512989244, 126.41007535978099 -8.644709636868951, 126.40996620569491 -8.644668704086673, 126.40990821758669 -8.644545905739841, 126.4099764388905 -8.64440264100187, 126.40989457332593 -8.64436853034997, 126.40972875058652 -8.644359355735608)))",2633
"MULTIPOLYGON (((126.4013524 -8.65326149, 126.40136972 -8.65331548, 126.4014568 -8.65344182, 126.40141914 -8.65351674, 126.40139991 -8.65360259, 126.40131551 -8.65371221, 126.40129985 -8.65379099, 126.40122083 -8.65380861, 126.4012297 -8.65383952, 126.40129476 -8.65387552, 126.40132375 -8.65390983, 126.40138373 -8.65389589, 126.4014468 -8.65385315, 126.40144896 -8.65378626, 126.40146869 -8.65374122, 126.40145968 -8.65368092, 126.4015333 -8.65364826, 126.40159062 -8.65365054, 126.40160057 -8.653639, 126.40157782 -8.6535321, 126.40164764 -8.65344219, 126.40178587 -8.6533669, 126.40222678474211 -8.653263214403788, 126.40185373 -8.65289144, 126.40179956 -8.65285494, 126.40173254 -8.65288041, 126.40167311 -8.65294083, 126.40161926 -8.65293344, 126.40155979 -8.65297527, 126.40153727 -8.65301987, 126.40142859 -8.65311042, 126.4013524 -8.65326149)))",2634
"MULTIPOLYGON (((126.35578745769271 -8.51947453558688, 126.35630930503174 -8.519782150860417, 126.35680507868528 -8.520018747811877, 126.357589289546 -8.518876466534765, 126.35781727731228 -8.518478573851963, 126.35786958038807 -8.518068412378238, 126.3577951490879 -8.517694060899933, 126.35773211717606 -8.517600224289502, 126.35759063065052 -8.517450682505864, 126.3574256747961 -8.517378066851487, 126.35694958269596 -8.5172878775264, 126.35705351829529 -8.517717602943474, 126.35689996182919 -8.517697045102716, 126.35651271790267 -8.517635371573839, 126.35616704821587 -8.517795192203439, 126.35607451200485 -8.51804155457844, 126.35595615953206 -8.5180209967551, 126.35592062026262 -8.518697746455947, 126.3559152558446 -8.518924876782924, 126.35578745769271 -8.51947453558688)))",2635
"MULTIPOLYGON (((126.35387677699329 -8.520039637103912, 126.355276010155 -8.519898174620643, 126.35518618577858 -8.519390788278121, 126.35511578288894 -8.519230561012062, 126.35376177728175 -8.518484542245277, 126.35328233242036 -8.519457057531827, 126.3532317057252 -8.51976940252373, 126.35363202542067 -8.51982212315006, 126.35369975119829 -8.519982937594325, 126.35387677699329 -8.520039637103912)))",2636
"MULTIPOLYGON (((126.36356382618375 -8.521767796185388, 126.36388913608758 -8.521503178427805, 126.3642144459914 -8.52128711438721, 126.36409063401308 -8.52085984167772, 126.36404938995838 -8.52005820536253, 126.36344388127326 -8.520131815236049, 126.36283803731203 -8.520102968125148, 126.36315299 -8.52187123, 126.36356382618375 -8.521767796185388)))",2637
