external_id,ph,rainfall_mm,temperature_celsius,elevation_m,area_ha,longitude,latitude,soil_texture_id,coastal,slope,riparian,nitrogen_fixing,shade_tolerant,bank_stabilising
2390,7.5,1609,23,637,0.53,125.41414,-8.62867,4,False,6.0,False,False,False,False
2391,5.8,2009,23,719,1.29,125.39142,-8.63188,3,False,26.23,False,False,False,False
2392,5.6,1609,23,654,1.7,125.40767,-8.64868,10,False,8.87,False,False,False,False
2393,7.5,1609,23,624,0.62,125.41173,-8.63914,4,False,3.07,False,False,False,False
2394,5.6,2094,23,610,0.81,125.41041,-8.66093,10,False,11.81,False,False,False,False
2395,5.8,2009,23,880,1.36,125.38146,-8.62699,3,False,10.33,False,False,False,False
2396,5.8,1609,25,503,0.34,125.3977,-8.61642,3,False,25.02,False,False,False,False
2397,5.8,2009,23,677,0.66,125.38816,-8.619,3,False,20.31,False,False,False,False
2398,5.8,2009,24,571,1.29,125.38474,-8.61351,3,False,21.4,False,False,False,False
2399,5.8,2009,23,771,0.2,125.38582,-8.62659,3,False,27.59,False,False,False,False
2400,5.8,2009,23,487,2.31,125.39303,-8.62214,3,False,18.9,True,False,False,False
2401,5.8,2009,22,891,0.38,125.38244,-8.628,3,False,8.95,False,False,False,False
2402,5.8,2009,23,564,1.38,125.39067,-8.62449,3,False,25.72,False,False,False,False
2403,5.7,1301,26,206,1.59,125.39348,-8.59366,10,False,22.21,False,False,False,False
2404,5.7,1211,26,151,3.43,125.39488,-8.59404,10,False,13.88,False,False,False,False
2405,5.6,2009,25,296,1.59,125.39063,-8.6043,10,False,21.94,False,False,False,False
2406,5.6,2009,25,299,0.76,125.39089,-8.60296,10,False,19.61,False,False,False,False
2407,8.2,1301,28,78,0.91,125.38651,-8.57727,3,True,2.74,False,False,False,False
2408,8.2,1301,28,78,0.53,125.38556,-8.57619,3,True,2.34,False,False,False,False
2409,8.2,1343,27,78,0.35,125.34756,-8.59372,3,True,4.53,False,False,False,False
2410,8.2,2009,23,715,0.57,125.35842,-8.63276,3,False,28.08,False,False,False,False
2411,5.8,2009,22,1040,0.56,125.36563,-8.6433,3,False,28.57,False,False,False,False
2412,5.8,2009,22,1087,0.35,125.36712,-8.64389,3,False,23.13,False,False,False,False
2413,8.2,2009,22,790,0.48,125.3608,-8.63179,3,False,21.02,False,False,False,False
2414,8.2,2009,23,741,0.55,125.35966,-8.63239,3,False,23.23,False,False,False,False
2415,7.0,1120,28,79,0.46,125.42236,-8.56886,3,True,2.99,False,False,False,False
2416,5.8,1609,23,563,2.33,125.40894,-8.61964,3,False,19.9,False,False,False,False
2417,5.6,1609,25,351,0.37,125.40986,-8.61299,10,False,7.76,False,False,False,False
2418,7.0,1120,28,79,0.14,125.43062,-8.56827,3,True,6.0,False,False,False,False
2419,5.8,1609,25,456,0.61,125.41187,-8.61741,3,False,25.07,False,False,False,False
2420,7.0,1120,28,79,0.47,125.41928,-8.57206,3,True,5.45,False,False,False,False
2421,7.0,1120,28,79,0.08,125.43023,-8.56821,3,True,1.67,False,False,False,False
2422,8.2,1120,28,79,0.17,125.42027,-8.57214,3,True,19.72,False,False,False,False
2423,7.0,1120,28,79,0.26,125.41924,-8.56686,3,True,1.28,False,False,False,False
2424,7.0,1120,28,79,0.076,125.42001,-8.5668,3,True,1.05,False,False,False,False
2425,6.1,1609,25,291,0.55,125.40537,-8.61133,10,False,13.78,False,False,False,False
2426,6.8,1120,28,79,0.12,125.41178,-8.56749,4,True,3.01,False,False,False,False
2427,7.0,1120,28,79,0.24,125.41849,-8.56812,3,True,2.76,False,False,False,False
2428,5.6,1609,25,343,0.5,125.40959,-8.61272,10,False,6.75,False,False,False,False
2429,5.6,1120,26,246,0.71,125.40291,-8.59951,10,False,27.92,False,False,False,False
2430,7.0,1120,28,79,0.3,125.41713,-8.56807,3,True,3.06,False,False,False,False
2431,8.2,1120,27,142,0.55,125.40117,-8.5878,3,False,16.84,False,False,False,False
2432,5.6,1120,26,461,2.75,125.41747,-8.5922,10,False,16.26,False,False,False,False
2433,7.0,1120,28,79,0.71,125.41837,-8.56639,3,True,1.65,False,False,False,False
2434,8.2,1120,28,79,1.03,125.41634,-8.56315,3,True,6.22,False,False,False,False
2435,7.0,1120,28,79,0.15,125.41954,-8.56682,3,True,0.54,False,False,False,False
2436,5.6,1609,25,285,0.71,125.40146,-8.60302,10,False,23.03,False,False,False,False
2437,6.1,1609,25,311,0.49,125.4062,-8.61158,10,False,11.52,False,False,False,False
2438,6.1,1609,25,292,0.45,125.40568,-8.6098,10,False,5.73,False,False,False,False
2439,8.2,1120,28,79,0.26,125.42342,-8.5647,3,True,1.09,False,False,False,False
2440,5.6,1120,26,475,3.32,125.41673,-8.59111,10,False,12.88,False,False,False,False
2441,7.0,1120,28,79,1.14,125.42117,-8.56911,3,True,2.94,False,False,False,False
2442,7.0,1120,28,79,0.26,125.43053,-8.5686,3,True,5.4,False,False,False,False
2443,6.1,1609,25,303,0.6,125.40655,-8.6109,10,False,6.07,False,False,False,False
2444,5.6,1609,24,466,3.11,125.43224,-8.61491,10,False,19.58,False,False,False,False
2445,5.8,1386,27,184,12.11,125.45876,-8.60471,3,False,17.66,False,False,False,False
2446,5.8,1125,27,98,1.53,125.46229,-8.60091,3,True,6.52,False,False,False,False
2447,8.2,865,27,81,0.89,125.45058,-8.59223,3,True,7.13,False,False,False,False
2448,6.1,1609,24,493,0.51,125.43297,-8.64802,10,False,6.52,True,False,False,False
2449,7.0,865,28,81,1.49,125.46093,-8.58785,3,True,2.24,False,False,False,False
2450,5.6,1609,24,550,8.23,125.42796,-8.64764,10,False,15.3,True,False,False,False
2451,5.8,1809,25,527,0.46,125.39535,-8.61491,3,False,18.96,False,False,False,False
2452,5.6,1891,26,255,1.92,125.29342,-8.62533,10,False,20.89,False,False,False,False
2453,5.8,2061,25,598,0.48,125.33167,-8.62438,3,False,17.13,False,False,False,False
2454,8.2,1690,27,226,7.2,125.21326,-8.62789,3,False,21.68,False,False,False,False
2455,5.6,2040,23,854,2.98,125.20791,-8.65852,10,False,17.74,False,False,False,False
2456,5.6,2040,23,846,1.0,125.20303,-8.66026,10,False,23.8,False,False,False,False
2457,5.7,2040,23,703,0.79,125.20076,-8.65663,10,False,24.56,False,False,False,False
2458,5.8,2040,23,752,0.56,125.20001,-8.65771,3,False,23.55,False,False,False,False
2459,8.2,1891,27,76,1.72,125.29215,-8.60606,3,True,3.49,False,False,False,False
2460,8.2,1690,27,168,5.29,125.21466,-8.62644,3,False,15.23,True,False,False,False
2461,8.2,1690,25,413,4.58,125.2099,-8.63914,3,False,23.99,False,False,False,False
2462,8.2,1690,25,386,1.38,125.20911,-8.64002,3,False,22.9,False,False,False,False
2463,5.7,1690,25,394,4.53,125.20784,-8.64227,10,False,24.04,False,False,False,False
2464,5.6,2040,23,834,1.27,125.20475,-8.65889,10,False,26.21,False,False,False,False
2465,5.6,2040,23,829,2.22,125.20378,-8.6593,10,False,24.59,False,False,False,False
2466,5.6,2157,22,931,0.48,125.19702,-8.66259,10,False,19.81,False,False,False,False
2467,5.6,2157,22,938,0.053,125.19431,-8.66337,10,False,23.76,False,False,False,False
2468,5.7,2157,22,894,0.21,125.19457,-8.66477,10,False,18.76,False,False,False,False
2469,5.6,2061,27,269,1.02,125.32699,-8.60932,10,False,14.04,False,False,False,False
2470,5.8,2061,24,627,1.11,125.33006,-8.63365,3,False,21.06,False,False,False,False
2471,5.6,2157,23,983,0.29,125.19386,-8.65869,10,False,14.46,False,False,False,False
2472,5.6,2157,22,920,0.53,125.19529,-8.6643,10,False,18.14,False,False,False,False
2473,7.5,1609,23,621,0.63,125.41305,-8.64325,4,False,3.31,False,False,False,False
2474,5.6,1609,22,763,3.34,125.4037,-8.64751,10,False,15.95,False,False,False,False
2475,5.8,1609,24,481,0.48,125.3995,-8.6234,3,False,19.47,False,False,False,False
2476,5.8,2009,23,680,0.82,125.39469,-8.62801,3,False,20.17,False,False,False,False
2477,5.8,1609,22,921,0.25,125.39646,-8.63661,3,False,13.08,False,False,False,False
2478,5.6,1609,23,703,0.83,125.41634,-8.62555,10,False,17.12,False,False,False,False
2479,5.8,2009,22,968,0.69,125.39239,-8.64086,3,False,26.0,False,False,False,False
2480,5.6,1609,22,792,1.52,125.40162,-8.64556,10,False,14.01,False,False,False,False
2481,5.8,2009,23,670,0.17,125.39454,-8.62728,3,False,18.51,False,False,False,False
2482,5.6,2061,26,490,0.86,125.332,-8.61815,10,False,14.18,False,False,False,False
2483,5.6,2061,25,480,0.31,125.333,-8.6182,10,False,21.48,False,False,False,False
2484,5.8,2061,24,609,0.52,125.3292,-8.62694,3,False,18.2,False,False,False,False
2485,5.8,2061,24,550,0.47,125.32966,-8.62843,3,False,21.61,False,False,False,False
2486,5.6,2061,25,588,0.6,125.32784,-8.625,10,False,10.3,False,False,False,False
2487,5.6,2061,26,392,0.34,125.32644,-8.61661,10,False,23.23,False,False,False,False
2488,5.8,2061,24,505,0.37,125.32796,-8.63466,3,False,29.72,False,False,False,False
2489,5.8,2061,24,624,0.93,125.33047,-8.63845,3,False,24.62,False,False,False,False
2490,5.8,2061,25,588,0.108,125.32914,-8.6249,3,False,14.97,False,False,False,False
2491,5.6,2061,25,464,0.51,125.32412,-8.62286,10,False,18.73,False,False,False,False
2492,5.6,2061,26,439,0.41,125.32294,-8.62326,10,False,18.92,False,False,False,False
2493,5.6,2061,25,521,0.48,125.32453,-8.62476,10,False,11.33,False,False,False,False
2494,5.6,2061,26,445,1.04,125.33208,-8.61696,10,False,22.1,False,False,False,False
2495,5.8,2061,23,702,0.05,125.33366,-8.63913,3,False,25.35,False,False,False,False
2496,5.8,2061,25,607,0.9,125.32976,-8.62556,3,False,10.52,False,False,False,False
2497,5.8,2061,25,603,1.31,125.32914,-8.62587,3,False,11.51,False,False,False,False
2498,5.6,2061,26,349,0.126,125.32895,-8.61413,10,False,17.79,False,False,False,False
2499,5.6,1891,26,150,0.33,125.27914,-8.62004,10,False,19.56,False,False,False,False
2500,8.2,1891,27,77,0.84,125.2818,-8.6131,3,True,6.0,False,False,False,False
2501,5.6,1891,25,311,1.29,125.27886,-8.63137,10,False,26.26,True,False,False,False
2502,8.2,1891,27,82,0.19,125.28297,-8.6147,3,True,9.21,False,False,False,False
2503,8.2,1891,27,81,0.76,125.28171,-8.61384,3,True,3.72,False,False,False,False
2504,8.2,1891,27,75,0.37,125.28812,-8.60415,3,True,5.35,True,False,False,False
2505,8.2,1891,27,78,0.33,125.28721,-8.61239,3,True,3.14,False,False,False,False
2506,5.6,2061,27,153,4.21,125.32987,-8.60548,10,False,20.64,False,False,False,False
2507,5.8,2061,25,587,0.19,125.3278,-8.62647,3,False,16.91,False,False,False,False
2508,5.6,2061,26,365,0.11,125.33501,-8.61435,10,False,24.18,False,False,False,False
2509,5.6,2061,26,475,1.01,125.32311,-8.62607,10,False,21.64,False,False,False,False
2510,5.6,2061,26,406,0.43,125.31999,-8.62366,10,False,19.37,False,False,False,False
2511,7.0,1690,28,72,0.12,125.23861,-8.61083,3,True,4.93,False,False,False,False
2512,7.0,1690,28,74,1.25,125.23834,-8.61348,3,True,6.04,False,False,False,False
2513,7.0,1690,28,72,0.35,125.23726,-8.61355,3,True,4.7,False,False,False,False
2514,7.0,1690,28,72,0.09,125.23867,-8.61064,3,True,4.81,False,False,False,False
2515,7.0,1690,28,72,0.3,125.23794,-8.61083,3,True,3.65,False,False,False,False
2516,6.7,1690,28,72,0.54,125.23228,-8.60822,4,True,2.08,False,False,False,False
2517,5.8,1891,25,531,0.48,125.26758,-8.63409,3,False,11.26,False,False,False,False
2518,5.8,1891,24,562,0.13,125.26354,-8.63749,3,False,23.61,False,False,False,False
2519,5.8,1891,24,597,0.28,125.26341,-8.63982,3,False,23.14,False,False,False,False
2520,8.2,1891,27,75,0.47,125.26473,-8.60986,3,True,3.73,False,False,False,False
2521,8.2,1891,27,74,0.37,125.25738,-8.60802,3,True,3.22,False,False,False,False
2522,8.2,1891,27,78,0.76,125.2868,-8.61281,3,True,3.36,False,False,False,False
2523,5.8,2061,24,531,0.33,125.32728,-8.62809,3,False,26.81,False,False,False,False
2524,8.2,1891,27,74,0.48,125.26162,-8.6054,3,True,2.18,False,False,False,False
2525,8.2,1891,27,74,0.25,125.26088,-8.61141,3,True,5.05,False,False,False,False
2526,5.8,1891,25,523,0.18,125.26841,-8.63353,3,False,8.09,False,False,False,False
2527,5.6,1891,25,434,0.25,125.27104,-8.62935,10,False,9.59,False,False,False,False
2528,5.6,1891,25,435,0.2,125.27112,-8.63008,10,False,12.19,False,False,False,False
2529,6.7,1690,28,72,0.63,125.23782,-8.60736,4,True,2.07,False,False,False,False
2530,8.2,1690,28,72,1.21,125.2386,-8.60606,3,True,1.16,False,False,False,False
2531,8.2,1690,27,72,1.36,125.23799,-8.60571,3,True,1.25,False,False,False,False
2532,6.7,1690,28,72,0.47,125.23697,-8.6089,4,True,1.71,False,False,False,False
2533,8.2,1690,28,72,2.37,125.23655,-8.60569,3,True,2.21,False,False,False,False
2534,8.2,1690,28,72,1.86,125.23737,-8.6057,3,True,2.0,False,False,False,False
2535,5.8,2061,24,519,0.39,125.32683,-8.62801,3,False,25.42,False,False,False,False
2536,5.8,2061,24,480,0.15,125.32595,-8.62832,3,False,23.63,False,False,False,False
2537,5.8,2061,24,498,0.19,125.3262,-8.62801,3,False,24.36,False,False,False,False
2538,5.6,1891,26,175,0.82,125.28149,-8.62306,10,False,21.12,False,False,False,False
2539,5.8,1609,24,363,0.37,125.39984,-8.6189,3,False,18.37,True,False,False,False
2540,5.8,1891,25,491,2.37,125.28394,-8.63393,3,False,24.74,False,False,False,False
2541,5.7,2157,22,872,0.63,125.19648,-8.6657,10,False,22.62,True,False,False,False
2542,5.6,1891,25,409,2.58,125.27036,-8.62911,10,False,20.24,False,False,False,False
2543,5.6,1891,25,450,0.42,125.26984,-8.63082,10,False,18.04,False,False,False,False
2544,6.1,1609,23,514,2.09,125.43689,-8.6409,10,False,9.14,False,False,False,False
2545,7.5,2094,23,612,1.9,125.41165,-8.65542,4,False,3.96,False,False,False,False
2546,5.6,1609,23,754,1.03,125.40448,-8.6437,10,False,13.17,False,False,False,False
2547,6.1,1609,25,284,0.82,125.40492,-8.61005,10,False,9.29,True,False,False,False
2548,8.2,1301,28,78,0.43,125.38553,-8.57717,3,True,3.39,False,False,False,False
2549,7.0,1120,28,79,0.28,125.4229,-8.56701,3,True,0.89,False,False,False,False
2550,7.0,1120,28,79,0.23,125.43042,-8.56906,3,True,7.94,False,False,False,False
2551,5.8,2009,22,877,2.13,125.38046,-8.62944,3,False,26.71,False,False,False,False
2552,5.8,2009,22,966,2.19,125.3656,-8.64182,3,False,24.31,False,False,False,False
2553,5.8,2009,21,1134,1.47,125.36654,-8.64497,3,False,18.4,False,False,False,False
2554,5.6,2061,27,153,1.72,125.33077,-8.60415,10,False,21.69,False,False,False,False
2555,5.6,2061,25,442,0.58,125.32719,-8.61911,10,False,21.55,False,False,False,False
2556,5.6,2061,25,542,0.43,125.332,-8.62061,10,False,11.41,False,False,False,False
2557,5.8,2061,24,595,0.42,125.3296,-8.62714,3,False,16.4,False,False,False,False
2558,5.8,2061,24,588,0.25,125.33025,-8.63976,3,False,26.79,False,False,False,False
2559,5.8,2157,23,803,0.96,125.19694,-8.6553,3,False,27.17,False,False,False,False
2560,5.8,2157,23,889,0.11,125.1964,-8.65762,3,False,16.63,False,False,False,False
2561,8.2,2009,25,353,0.63,125.36877,-8.60404,3,False,22.93,False,False,False,False
2562,8.2,1301,27,84,0.51,125.35868,-8.59455,3,True,3.56,False,False,False,False
2563,6.099999999999999,2094,24,524,0.5,125.43137,-8.65517,10,False,5.63,False,False,False,False
2564,5.8,2009,22,869,1.92,125.36121,-8.6396,3,False,22.96,False,False,False,False
2565,5.8,2009,22,904,1.88,125.36083,-8.64032,3,False,23.47,False,False,False,False
2566,5.8,2009,22,1109,0.26,125.36591,-8.64435,3,False,29.97,False,False,False,False
2567,5.8,2009,22,1028,0.37,125.36427,-8.64349,3,False,21.55,False,False,False,False
2568,8.2,2009,22,831,0.66,125.36125,-8.63305,3,False,29.95,False,False,False,False
2569,8.2,2009,23,767,0.44,125.36011,-8.63196,3,False,19.09,False,False,False,False
2570,5.8,2009,23,845,2.43,125.38018,-8.62336,3,False,24.38,False,False,False,False
2571,5.8,1609,23,547,1.78,125.39908,-8.62733,3,False,23.26,True,False,False,False
2572,5.8,1609,23,714,0.42,125.39736,-8.62987,3,False,21.47,False,False,False,False
2573,5.8,1809,24,578,0.54,125.39614,-8.62337,3,False,19.93,False,False,False,False
2574,5.8,1609,24,419,1.01,125.39822,-8.62111,3,False,22.64,False,False,False,False
2575,5.8,2009,24,668,0.21,125.38532,-8.61703,3,False,24.56,False,False,False,False
2576,5.8,2009,24,601,2.31,125.3834,-8.61376,3,False,21.75,False,False,False,False
2577,5.7,1301,26,268,2.29,125.39241,-8.59608,10,False,22.26,False,False,False,False
2578,5.8,2061,23,787,0.44,125.32372,-8.64622,3,False,28.03,False,False,False,False
2579,6.1,1120,26,184,0.19,125.40458,-8.59741,10,False,4.32,False,False,False,False
2580,5.6,1609,23,691,0.24,125.41724,-8.63671,10,False,10.01,False,False,False,False
2581,5.6,2061,26,230,2.44,125.33436,-8.61073,10,False,20.84,True,False,False,False
2582,5.6,2061,27,215,2.97,125.33467,-8.60648,10,False,16.1,False,False,False,False
2583,7.9,1580,23,696,1.66,126.3292,-8.55509,12,False,9.82,False,False,False,False
2584,6.7,1560,24,715,1.85,126.35324,-8.57101,12,False,3.21,False,False,False,False
2585,6.7,1580,24,746,4.27,126.34304,-8.55831,12,False,3.66,False,False,False,False
2586,6.7,1416,26,567,0.27,126.38445,-8.50221,12,False,5.38,False,False,False,False
2587,7.0,1872,23,749,0.83,126.3121,-8.67586,12,False,8.28,False,False,False,False
2588,7.0,1872,23,761,8.21,126.31569,-8.66992,12,False,8.43,False,False,False,False
2589,5.9,1872,24,653,3.31,126.30917,-8.67012,3,False,14.07,False,False,False,False
2590,6.7,1434,24,631,2.38,126.35697,-8.50396,12,False,6.69,False,False,False,False
2591,6.7,1416,25,545,0.17,126.35392,-8.49814,12,False,5.48,False,False,False,False
2592,7.9,1310,25,415,1.04,126.3408,-8.49154,12,False,8.55,False,False,False,False
2593,6.2,1707,23,844,0.7,126.40254,-8.65202,12,False,16.31,False,False,False,False
2594,6.2,1716,23,829,0.77,126.40164,-8.65126,12,False,15.67,False,False,False,False
2595,6.7,1434,24,606,2.54,126.35382,-8.50466,12,False,9.04,False,False,False,False
2596,6.7,1416,26,491,9.98,126.37041,-8.47963,12,False,3.72,False,False,False,False
2597,6.7,1416,26,460,2.44,126.3673,-8.47753,12,False,7.81,False,False,False,False
2598,6.7,1434,24,588,0.41,126.35268,-8.5037,12,False,10.36,False,False,False,False
2599,6.7,1416,26,489,0.8,126.38374,-8.46944,12,False,2.14,False,False,False,False
2600,7.9,1580,24,604,0.4,126.32334,-8.57092,12,False,10.97,False,False,False,False
2601,7.9,1580,24,645,1.22,126.32537,-8.56955,12,False,9.47,False,False,False,False
2602,6.7,1497,25,663,19.25,126.37142,-8.54959,12,False,2.71,False,False,False,False
2603,6.7,1497,25,654,19.73,126.3722,-8.54451,12,False,2.99,False,False,False,False
2604,6.7,1560,25,664,24.7,126.37393,-8.552,12,False,2.99,False,False,False,False
2605,6.7,1560,24,675,1.43,126.36983,-8.5532,12,False,2.73,False,False,False,False
2606,6.7,1560,25,673,3.81,126.37124,-8.55803,12,False,3.39,False,False,False,False
2607,6.7,1560,25,672,3.01,126.37113,-8.55601,12,False,3.41,False,False,False,False
2608,6.7,1560,24,678,2.69,126.36744,-8.55335,12,False,3.28,False,False,False,False
2609,7.0,1871,23,702,1.34,126.39226,-8.65445,12,False,19.91,False,False,False,False
2610,7.0,1872,23,676,1.04,126.31022,-8.65686,12,False,11.58,False,False,False,False
2611,7.0,1872,23,656,0.66,126.31007,-8.65768,12,False,8.5,False,False,False,False
2612,7.0,1872,23,678,1.17,126.31154,-8.65719,12,False,13.33,False,False,False,False
2613,7.0,1872,23,727,1.5,126.31599,-8.65851,12,False,16.29,False,False,False,False
2614,5.9,1872,23,746,1.19,126.31647,-8.65645,3,False,17.93,False,False,False,False
2615,5.9,1872,23,748,3.43,126.31703,-8.65801,3,False,14.75,False,False,False,False
2616,7.0,1872,23,700,1.63,126.31456,-8.65833,12,False,14.64,False,False,False,False
2617,5.9,1872,23,711,2.81,126.3148,-8.65685,3,False,13.57,False,False,False,False
2618,6.7,1560,25,682,3.39,126.37155,-8.5598,12,False,2.68,False,False,False,False
2619,6.7,1560,25,678,5.42,126.36786,-8.55707,12,False,2.31,False,False,False,False
2620,6.7,1560,25,663,2.98,126.37632,-8.55634,12,False,3.5,False,False,False,False
2621,6.7,1434,25,666,2.7,126.36908,-8.54504,12,False,2.99,False,False,False,False
2622,7.9,1871,23,720,0.82,126.38644,-8.66275,12,False,10.24,False,False,False,False
2623,7.0,1726,23,742,0.75,126.39094,-8.64782,12,False,12.11,False,False,False,False
2624,7.0,1872,23,718,0.81,126.31176,-8.65609,12,False,21.13,False,False,False,False
2625,6.2,1716,23,822,1.1,126.40236,-8.65274,12,False,14.07,False,False,False,False
2626,7.0,1726,23,785,1.9,126.39758,-8.65088,12,False,19.37,False,False,False,False
2627,5.9,1872,23,720,1.83,126.30876,-8.65494,10,False,21.69,False,False,False,False
2628,7.0,1872,23,659,1.13,126.30569,-8.65741,12,False,9.86,False,False,False,False
2629,5.9,1738,23,660,1.71,126.30201,-8.65784,10,False,9.36,False,False,False,False
2630,7.9,1580,23,742,0.43,126.33893,-8.57787,12,False,5.22,False,False,False,False
2631,6.7,1560,24,689,3.74,126.36434,-8.55182,12,False,2.42,False,False,False,False
2632,6.2,1707,23,772,0.18,126.42059,-8.64012,8,False,13.94,False,False,False,False
2633,7.4,1491,25,394,4.9,126.27603,-8.59403,8,False,8.2,True,False,False,False
2634,7.4,1491,25,379,3.29,126.27395,-8.59483,8,False,8.2,False,False,False,False
2635,6.9,1491,25,502,1.28,126.26648,-8.58625,3,False,14.3,False,False,False,False
2636,7.4,1491,25,422,2.63,126.26423,-8.59298,8,False,9.67,False,False,False,False
2637,6.2,1707,23,834,0.74,126.40908,-8.64347,8,False,14.62,False,False,False,False
2638,6.2,1707,23,845,0.59,126.40959,-8.64461,12,False,22.77,False,False,False,False
2639,5.9,1726,23,807,0.45,126.40167,-8.65328,3,False,9.04,False,False,False,False
2640,6.7,1434,24,646,4.47,126.35682,-8.51861,12,False,1.9,False,False,False,False
2641,6.7,1434,24,647,2.45,126.35421,-8.5194,12,False,2.66,False,False,False,False
2642,6.7,1434,24,643,2.15,126.36352,-8.52087,12,False,2.0,False,False,False,False
2643,7.4,1491,25,466,2.6,126.28264,-8.58884,8,False,13.43,False,False,False,False
2644,6.7,1434,24,655,6.01,126.36612,-8.52962,12,False,2.25,False,False,False,False
2645,6.2,1854,23,661,0.23,126.40578,-8.66604,12,False,11.69,False,False,False,False
2646,6.2,1854,23,690,0.106,126.40464,-8.66653,12,False,16.26,False,False,False,False
2647,6.7,1497,24,674,12.27,126.36774,-8.54811,12,False,2.69,False,False,False,False
2648,6.7,1560,25,696,5.0,126.36814,-8.56343,12,False,2.77,False,False,False,False
2649,6.7,1560,25,695,7.88,126.36651,-8.56658,12,False,2.32,False,False,False,False
2650,6.7,1560,25,646,0.55,126.37964,-8.56587,12,False,4.63,False,False,False,False
2651,6.7,1560,25,674,10.77,126.37515,-8.5592,12,False,2.44,False,False,False,False
2652,6.7,1560,25,669,1.6,126.37801,-8.56215,12,False,2.45,False,False,False,False
2653,6.7,1560,25,690,4.86,126.37278,-8.56436,12,False,3.13,False,False,False,False
2654,6.7,1560,25,697,3.13,126.3677,-8.57105,12,False,2.61,False,False,False,False
2655,6.7,1560,25,683,7.44,126.37471,-8.56473,12,False,3.13,False,False,False,False
2656,7.9,1479,24,546,1.6,126.3419,-8.50454,12,False,7.21,False,False,False,False
2657,6.9,1491,25,487,0.41,126.26773,-8.58502,3,False,10.67,False,False,False,False
2658,6.9,1491,25,477,2.15,126.26833,-8.58311,3,False,13.13,False,False,False,False
2659,6.9,1491,25,467,1.61,126.26683,-8.58432,3,False,12.36,False,False,False,False
2660,7.4,1580,24,508,0.4,126.31397,-8.58641,8,False,6.64,False,False,False,False
2661,6.9,1491,25,485,1.8,126.26823,-8.58428,3,False,14.28,False,False,False,False
2662,6.2,1854,23,684,0.39,126.40316,-8.66481,12,False,6.87,False,False,False,False
2663,6.7,1434,24,621,1.38,126.36207,-8.5068,12,False,3.6,False,False,False,False
2664,6.7,1560,24,683,3.5,126.36487,-8.54913,12,False,3.26,False,False,False,False
2665,6.7,1560,24,685,2.44,126.36541,-8.5508,12,False,2.24,False,False,False,False
2666,6.7,1560,24,689,1.43,126.36398,-8.55049,12,False,2.9,False,False,False,False
2667,5.9,1872,23,714,13.42,126.31264,-8.66926,3,False,12.62,False,False,False,False
2668,6.7,1580,23,753,1.99,126.34195,-8.5663,12,False,2.36,False,False,False,False
2669,7.9,1580,23,687,1.06,126.32797,-8.56108,4,False,8.91,False,False,False,False
2670,6.7,1580,23,743,0.29,126.34197,-8.57473,12,False,10.08,False,False,False,False
2671,7.9,1580,23,729,0.8,126.33917,-8.58101,12,False,8.9,False,False,False,False
2672,6.7,1580,23,747,0.78,126.342,-8.5731,12,False,6.83,False,False,False,False
2673,7.0,1872,23,603,2.05,126.30502,-8.66074,12,False,10.76,False,False,False,False
2674,6.2,1854,23,664,0.26,126.40546,-8.66519,12,False,8.16,False,False,False,False
2675,6.7,1434,25,643,4.44,126.36507,-8.52154,12,False,2.77,False,False,False,False
2676,6.7,1560,25,668,1.25,126.3775,-8.56168,12,False,2.43,False,False,False,False
2677,7.9,1416,25,497,0.53,126.35138,-8.4937,12,False,11.74,False,False,False,False
2678,6.7,1434,24,631,1.46,126.35562,-8.5106,12,False,2.76,False,False,False,False
2679,6.7,1434,24,639,0.5,126.35897,-8.50907,12,False,3.61,False,False,False,False
2680,7.9,1434,24,619,0.36,126.34852,-8.51021,12,False,3.7,False,False,False,False
2681,6.7,1210,26,420,2.67,126.3862,-8.44216,12,False,2.85,False,False,False,False
2682,6.7,1434,25,616,8.1,126.37364,-8.51808,12,False,2.44,False,False,False,False
2683,6.7,1416,26,481,1.45,126.38122,-8.46918,12,False,2.73,False,False,False,False
2684,6.7,1434,24,644,1.29,126.35468,-8.50928,12,False,6.97,False,False,False,False
2685,7.9,1479,24,632,0.74,126.34479,-8.51594,12,False,4.93,False,False,False,False
2686,7.9,1479,24,625,0.69,126.34263,-8.51681,12,False,4.37,False,False,False,False
2687,6.7,1416,26,483,0.53,126.38096,-8.47038,12,False,2.76,False,False,False,False
2688,6.7,1416,25,530,0.46,126.35384,-8.49498,12,False,6.9,False,False,False,False
2689,6.7,1434,25,571,0.43,126.38529,-8.50315,12,False,5.22,False,False,False,False
2690,6.7,1416,25,542,1.17,126.36461,-8.49549,12,False,8.65,False,False,False,False
2691,6.7,1425,26,562,0.92,126.3853,-8.5022,12,False,4.65,False,False,False,False
2692,6.7,1416,26,513,1.81,126.37924,-8.48296,12,False,1.72,False,False,False,False
2693,6.7,1416,25,562,0.24,126.36359,-8.49719,12,False,5.38,False,False,False,False
2694,6.7,1416,26,464,0.44,126.36949,-8.47674,12,False,4.61,False,False,False,False
2695,6.7,1416,26,464,0.67,126.36885,-8.47719,12,False,6.49,False,False,False,False
2696,6.7,1434,25,640,3.07,126.36927,-8.5264,12,False,1.9,False,False,False,False
2697,6.7,1479,24,679,0.49,126.33347,-8.53128,12,False,8.53,False,False,False,False
2698,6.7,1310,26,291,0.97,126.33386,-8.47968,12,False,8.08,False,False,False,False
