id,rainfall_mm,temperature_celsius,elevation_m,ph,soil_texture,area_ha,slope,latitude,longitude,coastal,riparian,is_predicted
1,1958,23,585,6.2,clay,0.37,13.114323106482992,-8.568797642,126.67570371004771,False,False,False
2,1958,23,481,6.2,clay,0.49,13.937272016533116,-8.567577724,126.6801490304009,False,False,False
3,2020,25,179,8.2,sandy loam,1.22,11.151526375480836,-8.642258981,126.6646508,False,False,False
4,2553,24,259,5.9,sandy loam,0.47,15.552423786270664,-8.639689701,126.65145787343464,False,False,False
5,2020,25,129,7.0,clay,2.05,7.615144358326731,-8.643001397,126.67008379416532,False,True,False
6,2011,23,658,7.0,clay,0.87,9.167869219823912,-8.579704096,126.70491088925353,False,False,False
7,2553,19,1312,6.2,clay,0.12,30.078060005274164,-8.623681835,126.63530884817372,False,False,False
8,2011,23,745,7.0,clay,0.36,20.86042450881889,-8.578946397,126.71191118909366,False,False,False
9,1958,24,451,7.0,clay,0.32,17.737309056766225,-8.571145324,126.68643609961856,False,False,False
10,1958,24,421,7.0,clay,0.98,7.997971483267433,-8.568298684,126.6854161593816,False,False,False
11,2020,25,127,7.0,clay,2.15,7.479811999395388,-8.639065731,126.67461600480028,False,True,False
12,2020,25,198,7.0,clay,1.77,10.621352031982465,-8.641478337,126.68671078679677,False,False,False
13,1958,23,550,6.2,clay loam,0.23,21.89291788189873,-8.555700645,126.68031599441176,False,True,False
14,2020,24,373,5.9,sandy loam,0.06,11.315624906708132,-8.62460071,126.6540229329048,False,False,False
15,2553,24,246,5.9,sandy loam,0.45,4.935338263390106,-8.638688565,126.65224964073992,False,True,False
17,2553,23,957,6.2,clay,0.68,27.031496508872586,-8.613457084,126.64523771289602,False,False,False
18,2020,24,300,7.0,clay,0.82,17.22184563970792,-8.635077215,126.69405132386797,False,False,False
19,2553,23,887,6.2,clay,0.25,37.33488189,-8.614348704,126.64587635427765,False,False,False
20,2553,23,930,6.2,clay,0.25,33.61732780887754,-8.613405599,126.64648094113431,False,False,False
22,1967,24,579,8.2,sandy loam,0.81,12.13465242523902,-9.31067823,125.06460620064856,False,False,False
23,1967,24,582,8.2,sandy loam,0.93,14.854953363410386,-9.310502312,125.06504362480293,False,False,False
228,2059,23,670,8.2,sandy loam,2.14,13.554828320878835,-9.308452165,125.05331896723696,False,False,False
24,1967,24,637,8.2,sandy loam,0.97,14.438615626978208,-9.317842086,125.06421020992126,False,False,False
25,1967,24,635,8.2,sandy loam,0.99,14.80490283119374,-9.318480597,125.06405324749616,False,False,False
26,1967,24,589,8.2,sandy loam,0.63,9.218781335685655,-9.314785179,125.07006609079964,False,False,False
127,2448,22,824,6.0,sandy loam,1.25,11.27137780512021,-9.186481924,125.16484063327928,False,False,False
128,2448,22,858,6.0,sandy loam,0.62,13.50894724944044,-9.188057359,125.16451594558112,False,False,False
129,2448,22,800,6.0,sandy loam,0.45,6.4357977485977775,-9.185609659,125.16781089809255,False,False,False
130,2448,22,782,6.0,sandy loam,0.78,8.825532765532536,-9.184837502,125.1691390961621,False,False,False
85,2201,22,879,8.2,sandy loam,0.88,11.821026839859416,-9.28371648,125.0063124,False,False,False
131,2448,22,951,6.2,clay,1.31,19.9207042,-9.192612655,125.16785767515364,False,False,False
132,2448,22,921,6.2,clay,0.9,18.71013873270808,-9.192088612,125.1701213418257,False,False,False
87,2448,22,741,6.5,clay loam,1.01,15.040530608997358,-9.187219166,125.17732724210173,False,False,False
133,2448,22,825,6.0,sandy loam,0.7,11.364677792011712,-9.186931859,125.1655520107407,False,False,False
134,2478,22,999,6.0,sandy loam,0.36,14.387082434027745,-9.184524769,125.1437772884734,False,False,False
88,2478,22,1074,6.2,clay,0.95,14.574745366838451,-9.189790847,125.14089618108684,False,False,False
89,2478,21,1079,6.2,clay,0.95,12.556758108144413,-9.187883709,125.14593189778267,False,False,False
29,1580,25,21,7.5,loam,0.3,3.6086839504898647,-9.370770513,125.21397161598392,True,False,False
31,1580,26,31,7.5,loam,0.45,2.255389913940116,-9.361740253,125.20727242496145,True,False,False
35,1580,25,12,7.5,loam,4.92,3.508567400474509,-9.3771809,125.21548671873074,True,False,False
36,1538,25,10,7.5,loam,1.89,2.541859196766676,-9.401127562,125.20159019147516,True,False,False
40,1734,24,429,7.2,clay,0.21,6.406990909674606,-9.34754987,125.11842923729684,False,False,False
41,1734,24,381,6.7,clay,4.08,13.406157513417153,-9.346822596,125.13010215520926,False,True,False
44,1734,25,31,6.7,clay,1.22,4.484734330375018,-9.381360476,125.14875896929262,True,True,False
46,1862,24,549,7.8,clay,2.21,16.500701115782746,-9.338368443,125.1026205824964,False,False,False
90,2201,22,809,8.2,sandy loam,0.47,11.914480951564329,-9.268933252,125.0308376130052,False,False,False
91,2201,22,803,8.2,sandy loam,0.35,13.24069056484982,-9.269334132,125.03068896652816,False,False,False
92,2478,22,1013,6.2,clay,1.04,19.340316867435487,-9.188258831,125.14101172147102,False,False,False
93,2478,22,1021,6.2,clay,0.8,9.983011894,-9.187973935,125.14245225831988,False,False,False
94,2478,22,1008,6.2,clay,0.47,8.521787084,-9.187128294,125.14193293614905,False,False,False
135,2478,22,1001,6.0,sandy loam,0.55,13.11533838680805,-9.185282823,125.14191128297462,False,False,False
95,2201,22,870,8.2,sandy loam,1.5,18.781288934638063,-9.282785439,125.00862805277971,False,False,False
96,2201,22,799,8.2,sandy loam,0.48,11.25164230505805,-9.283472456,125.01183779277244,False,False,False
97,2201,22,909,8.2,sandy loam,0.41,12.130253980273732,-9.282576052,125.00724905488391,False,False,False
98,2201,22,846,8.2,sandy loam,0.33,18.76164460074892,-9.284393135,125.0081706426582,False,False,False
99,2201,22,861,8.2,sandy loam,0.72,16.972066175091747,-9.283969341,125.00779465165589,False,False,False
100,2201,22,906,8.2,sandy loam,0.17,13.872757064750488,-9.276628455,125.0090315775878,False,False,False
101,2201,22,887,8.2,sandy loam,0.47,16.17367560065805,-9.27727973,125.00980567661831,False,False,False
102,2478,22,835,8.2,sandy loam,1.27,8.957763287958857,-9.187162947,125.11821058737488,False,False,False
84,2448,22,702,6.0,sandy loam,0.98,9.405686334991366,-9.180576323,125.17150619094888,False,True,False
86,2201,22,826,8.2,sandy loam,0.61,11.507723930157727,-9.281035335,125.01124789792728,False,False,False
105,2201,22,842,8.2,sandy loam,0.68,16.84276388858277,-9.283748535,125.00859141251686,False,False,False
106,2201,22,828,8.2,sandy loam,0.39,13.249118482659988,-9.284247124,125.0089421,False,False,False
108,2201,23,796,8.2,sandy loam,1.45,13.013362247394545,-9.265143113,125.02822,False,False,False
109,2201,23,750,8.2,sandy loam,0.62,9.910204177478304,-9.264876799,125.03599737143328,False,False,False
110,2201,22,777,8.2,sandy loam,1.27,12.259162389518588,-9.266292149,125.03525647624062,False,False,False
111,2201,23,742,8.2,sandy loam,0.47,16.904783993975734,-9.262915027,125.03259587260332,False,False,False
136,2201,22,768,8.2,sandy loam,0.32,12.844314796018196,-9.266800227,125.02457898614657,False,True,False
113,2478,22,934,8.2,sandy loam,1.14,8.743830381726347,-9.192925593,125.12109741595803,False,False,False
137,2478,22,940,6.2,clay,1.17,10.24742790786234,-9.191277943,125.12471473193766,False,False,False
138,2478,22,938,6.0,sandy loam,1.33,17.08029086,-9.182100486,125.1429484,False,False,False
139,2478,22,1023,6.0,sandy loam,0.44,7.656227598679592,-9.186613667,125.14254618276432,False,False,False
114,2478,21,1055,6.0,sandy loam,1.03,10.008306992252994,-9.187222397,125.1449221,False,False,False
115,2478,22,997,6.0,sandy loam,0.34,15.886841195154684,-9.184199936,125.14426703729904,False,False,False
117,2201,22,821,8.2,sandy loam,0.09,10.732295597146656,-9.268645413,125.03117278790464,False,False,False
140,2201,23,806,8.2,sandy loam,0.9,10.422322140217542,-9.265658105,125.03027230427408,False,False,False
50,1967,23,579,8.2,sandy loam,0.64,9.761160579593447,-9.329873269,125.0682036,False,False,False
51,1967,23,573,6.6,sandy loam,0.69,11.627339739332978,-9.330564875,125.0682765699179,False,False,False
52,1967,24,516,8.2,sandy loam,0.79,11.23671545208417,-9.306547338,125.07454217145865,False,False,False
53,1967,24,519,8.2,sandy loam,0.7,9.307347965756689,-9.306035952,125.07435607006528,False,False,False
141,2448,22,869,6.2,clay,0.78,14.387479219432455,-9.18607075,125.1599426400198,False,False,False
142,2448,22,821,6.0,sandy loam,0.49,10.855954189983803,-9.18570484,125.16356549623698,False,False,False
118,2448,22,685,6.0,sandy loam,0.84,14.605007483573676,-9.180656156,125.17517194596648,False,False,False
119,2059,23,665,8.2,sandy loam,0.69,8.981241712085675,-9.30713188,125.05147908102384,False,False,False
120,2059,23,632,8.2,sandy loam,0.56,11.755684007623389,-9.306338844,125.04840897195392,False,False,False
121,2201,23,704,8.2,sandy loam,1.25,11.274949169583438,-9.289308994,125.0188382351232,False,False,False
122,2201,23,744,8.2,sandy loam,0.52,9.086108447596567,-9.281868145,125.03370830893624,False,False,False
123,2201,23,743,8.2,sandy loam,0.69,7.059934332898489,-9.282628317,125.03392774911474,False,False,False
54,1967,24,547,8.2,sandy loam,2.01,14.190419840855778,-9.306905682,125.06370164558854,False,False,False
143,2201,23,698,8.2,sandy loam,0.4,19.02686105,-9.285741305,125.03085049899418,False,False,False
124,2201,23,794,8.2,sandy loam,0.5,15.923210358489722,-9.276701328,125.0328273371425,False,False,False
125,2201,23,776,8.2,sandy loam,0.65,13.248796542748911,-9.278103409,125.0336684891776,False,False,False
56,2201,23,731,8.2,sandy loam,1.12,10.576283886293051,-9.27640447,125.0270724434218,False,False,False
144,2478,22,932,6.0,sandy loam,0.91,10.71781730156886,-9.181386485,125.1518888863928,False,False,False
145,2448,22,831,6.0,sandy loam,0.31,11.181492519379365,-9.180588642,125.15737529019688,False,False,False
146,2448,22,832,6.0,sandy loam,0.61,14.241003114901256,-9.181980658,125.15938418013802,False,False,False
147,2478,22,1048,6.2,clay,0.99,21.87301642322828,-9.185995338,125.15024387439608,False,False,False
148,2448,22,781,6.0,sandy loam,3.17,13.07693335,-9.178407109,125.15895541040744,False,False,False
149,2478,22,1053,8.2,sandy loam,0.6,14.553906636130783,-9.199739469,125.11412237666164,False,False,False
150,2478,22,1115,8.2,sandy loam,1.15,10.39915441582658,-9.201484699,125.11705406249988,False,False,False
151,2201,22,602,8.2,sandy loam,0.92,12.157348669629576,-9.282374622,125.0238928339071,False,False,False
152,2201,22,822,8.2,sandy loam,0.52,18.4451966703716,-9.278158641,125.01135790916454,False,False,False
57,2201,22,929,8.2,sandy loam,0.49,24.19170669472301,-9.275916797,125.00882778597808,False,False,False
153,2478,22,960,6.2,clay,0.44,19.60797040479284,-9.187993834,125.1385396473492,False,False,False
154,2478,22,1033,8.2,sandy loam,1.41,15.352771794793028,-9.197964898,125.11505720807811,False,False,False
155,2478,22,929,8.2,sandy loam,0.4,11.606329140467846,-9.18694706,125.1377172886919,False,True,False
58,2366,21,736,6.6,sandy loam,1.73,12.147128661339782,-9.20738032,125.17920210873616,False,False,False
59,2366,22,698,6.6,sandy loam,0.39,7.903983160710626,-9.208373583,125.18121358864188,False,False,False
60,2448,21,815,6.2,clay,0.41,8.831855796,-9.199958335,125.17835796170765,False,False,False
156,2448,22,961,6.2,clay,2.65,18.57878396127421,-9.184964926,125.15388641440734,False,False,False
157,2201,22,927,8.2,sandy loam,2.92,17.350209495503076,-9.25603315,125.0053604431956,False,False,False
158,2201,22,859,8.2,sandy loam,3.08,10.606767988872114,-9.259561596,125.00329653371487,False,True,False
159,2201,23,1021,8.2,sandy loam,0.63,6.178322856336355,-9.254922329,125.01523368931244,False,False,False
160,2201,23,843,8.2,sandy loam,1.16,11.809173226739723,-9.260984152,125.02672549987844,False,False,False
161,2201,23,844,8.2,sandy loam,2.06,14.509429833543496,-9.259723479,125.0264940937389,False,False,False
162,2201,22,888,8.2,sandy loam,0.44,15.378205119338526,-9.257791132,125.00144380524549,False,False,False
163,2201,23,918,8.2,sandy loam,1.15,13.333517387076943,-9.260123859,125.0237513160891,False,False,False
164,2217,23,815,8.2,sandy loam,0.41,7.772002584272665,-9.247531578,124.99364967949916,False,False,False
62,2201,22,951,8.2,sandy loam,0.23,3.4484912935491305,-9.248649375,125.00758006212293,False,False,False
62,2201,23,951,8.2,sandy loam,0.41,3.4484912935491305,-9.248649375,125.00758006212293,False,False,False
165,2228,23,848,8.2,sandy loam,0.92,20.023616899117705,-9.220050033,125.0349895,False,True,False
166,2201,23,858,8.2,sandy loam,0.52,20.15047170640805,-9.262615723,125.02291985474425,False,True,False
65,2366,23,315,6.6,sandy loam,1.34,16.187535984905463,-9.232832805,125.18924712501769,False,False,False
66,2366,23,309,6.6,sandy loam,1.05,5.064754833399171,-9.230402444,125.19082928066096,False,True,False
67,2366,23,414,6.6,sandy loam,0.76,11.633375230005504,-9.231686496,125.18622631471716,False,False,False
68,2448,22,629,6.5,clay loam,5.12,9.317941861,-9.185818831,125.18253363458108,False,True,False
69,2448,22,635,6.5,clay loam,0.84,11.094751265238068,-9.184387654,125.1812210116633,False,True,False
167,2448,22,844,6.2,clay,0.34,19.01112422492851,-9.191675145,125.17329155021106,False,False,False
168,2448,22,813,6.0,sandy loam,0.6,9.188054169453476,-9.181105567,125.16082790373711,False,False,False
169,2448,22,835,6.2,clay,0.75,10.439600577577512,-9.188322225,125.16816502098112,False,False,False
70,2448,22,640,6.0,sandy loam,1.23,12.24365088723254,-9.177738003,125.17505482556145,False,False,False
170,2201,23,813,8.2,sandy loam,0.97,11.936855672225352,-9.263934229,125.02458943434752,False,True,False
171,2201,22,793,8.2,sandy loam,1.95,12.988946515836515,-9.265959456,125.02380231099126,False,True,False
172,2201,22,746,8.2,sandy loam,0.42,9.035565429985798,-9.267604976,125.0251396528422,False,True,False
173,2201,22,732,8.2,sandy loam,1.49,11.646939439258864,-9.271302073,125.02762056848472,False,False,False
71,2448,21,834,6.2,clay,0.6,10.31481928905019,-9.200668566,125.17784847153229,False,False,False
72,2448,21,811,6.2,clay,0.94,12.53929859596452,-9.20305891,125.17858888873111,False,False,False
1843,2366,22,729,6.6,sandy loam,1.44,2.007343027338605,-8.440942926,127.02621410907716,False,False,False
174,2228,22,838,8.2,sandy loam,3.18,12.153247296489017,-9.234868303,125.04315841849797,False,False,False
175,2228,22,953,8.2,sandy loam,0.82,21.25614011839954,-9.230665,125.0448599,False,False,False
176,2228,23,750,8.2,sandy loam,0.92,18.96705370759333,-9.240964031,125.05198658326016,False,False,False
177,2228,23,737,8.2,sandy loam,1.24,18.90155413391028,-9.243207423,125.04603818456692,False,False,False
178,2448,22,895,6.0,sandy loam,0.69,11.162801417238692,-9.181120134,125.1542762098877,False,False,False
179,2478,22,1034,6.2,clay,0.89,10.709974947356596,-9.187791889,125.14352559167938,False,False,False
180,2478,22,950,8.2,sandy loam,1.24,17.523951468387864,-9.184589441,125.13996318581934,False,False,False
75,2366,22,747,6.6,sandy loam,1.35,13.256441324431972,-9.220023323,125.17828046838096,False,False,False
76,2366,22,726,6.6,sandy loam,1.11,9.295034770283738,-9.216577088,125.17705456863096,False,False,False
77,2448,22,758,6.5,clay loam,0.76,13.63554121721841,-9.187567766,125.17651643263576,False,False,False
181,2201,22,937,8.2,sandy loam,2.01,8.926425085203935,-9.256773517,125.00919202208487,False,True,False
182,2536,22,1046,8.2,sandy loam,0.37,22.94303741469894,-9.22279724,125.06079778812736,False,False,False
183,2536,22,978,8.2,sandy loam,0.58,22.708168812183267,-9.217133999,125.0604423180388,False,False,False
184,2536,22,978,8.2,sandy loam,0.71,22.00757651179988,-9.217587091,125.05979667660648,False,False,False
185,2536,22,1022,8.2,sandy loam,1.37,16.869879333003915,-9.216265549,125.06726621923836,False,False,False
186,2536,22,1008,8.2,sandy loam,0.61,13.239149115570369,-9.217175558,125.0652770492513,False,False,False
187,2536,22,1070,8.2,sandy loam,0.38,10.633132901281629,-9.223301203,125.05941963565694,False,False,False
188,2536,22,996,8.2,sandy loam,1.64,28.76698330689696,-9.224901408,125.05749266497826,False,False,False
189,2536,22,934,8.2,sandy loam,0.12,12.992054919335734,-9.226313956,125.05895845949092,False,False,False
190,2536,22,913,8.2,sandy loam,0.3,12.63386631,-9.227269411,125.05897631697482,False,False,False
191,2536,22,876,8.2,sandy loam,1.82,12.879727465539217,-9.227610766,125.0606093533139,False,False,False
192,2536,22,877,8.2,sandy loam,1.6,12.06624621848306,-9.226352085,125.0618989202288,False,False,False
193,2536,22,799,8.2,sandy loam,1.87,15.92241061981908,-9.22301876,125.06854865143252,False,False,False
80,2536,22,798,8.2,sandy loam,0.12,13.362413594447531,-9.221842305,125.06973333415183,False,False,False
194,2536,22,790,8.2,sandy loam,0.71,12.58397435513512,-9.221655553,125.07139718913209,False,False,False
195,2536,22,798,8.2,sandy loam,1.08,9.408729470657734,-9.221074371,125.0721124136643,False,False,False
196,2536,22,784,8.2,sandy loam,0.77,9.541274180314486,-9.220885937,125.07303499020804,False,False,False
197,2536,22,827,8.2,sandy loam,0.27,13.007284901937526,-9.225729957,125.06425136198976,False,False,False
198,2536,22,857,8.2,sandy loam,0.1,14.288574083569545,-9.223079639,125.0647152957866,False,False,False
199,2536,22,811,8.2,sandy loam,0.88,13.575283121583851,-9.220640985,125.07084117707647,False,False,False
200,2536,22,812,8.2,sandy loam,0.17,14.06070704674474,-9.220792137,125.07029438644092,False,False,False
201,2536,22,834,8.2,sandy loam,0.48,23.34969614202048,-9.220285381,125.06975831962728,False,False,False
202,2536,22,753,8.2,sandy loam,2.11,14.352886391026326,-9.222894921,125.0719528341368,False,False,False
203,2536,21,719,8.2,sandy loam,0.9,9.571329823223971,-9.223421218,125.07432148301548,False,True,False
205,2536,22,863,8.2,sandy loam,0.85,21.75363803461344,-9.218102788,125.07392886167897,False,False,False
207,2536,22,805,8.2,sandy loam,0.4,13.77381348290224,-9.229453396,125.06282273959776,False,False,False
206,2536,22,873,8.2,sandy loam,0.42,18.770455486610743,-9.224714896,125.0629600087545,False,False,False
208,2536,22,841,8.2,sandy loam,1.16,12.09133795898309,-9.22471422,125.06474250909224,False,False,False
209,2536,22,837,8.2,sandy loam,2.5,18.734497109348663,-9.21872131,125.07301793789092,False,False,False
210,2536,22,768,8.2,sandy loam,0.84,14.937185133298303,-9.22210224,125.0723783832706,False,False,False
211,2536,22,871,8.2,sandy loam,0.43,18.914882408351925,-9.222459373,125.0649038956792,False,False,False
212,2536,22,874,8.2,sandy loam,0.53,12.642331785724949,-9.226976589,125.0615595,False,False,False
213,2536,22,818,8.2,sandy loam,0.75,15.660207826057189,-9.229238007,125.06223396672706,False,False,False
214,2382,22,964,8.2,sandy loam,0.95,19.26860060496224,-9.229004549,125.05433917856396,False,False,False
215,2228,22,779,8.2,sandy loam,3.25,13.236850872888375,-9.233403163,125.03809006548722,False,False,False
216,2536,22,724,8.2,sandy loam,0.46,15.27415284838862,-9.224383053,125.07176163849007,False,False,False
217,2536,22,920,8.2,sandy loam,0.74,15.556418959793923,-9.226057783,125.05995014872732,False,False,False
219,2536,22,1041,8.2,sandy loam,0.32,9.894430695018206,-9.221557254,125.06128069423116,False,False,False
220,2201,22,802,8.2,sandy loam,1.81,12.98397292909834,-9.266772807,125.03191039086563,False,False,False
605,2466,21,991,6.8,sandy clay,0.46,6.630299141,-8.624064083,126.57245026639184,False,False,False
1597,1922,25,289,7.4,clay loam,6.23,12.87975459889786,-8.560781225,126.56065558596686,False,False,False
1598,1922,25,376,7.4,clay loam,4.84,15.222161989714555,-8.567674169,126.55758608681478,False,False,False
1599,1965,23,573,6.8,sandy clay,0.39,5.592611116121078,-8.61914771,126.54538626759955,False,False,False
1600,1487,26,245,7.9,clay,0.6,9.673862533346304,-8.541298825,126.54799813452271,False,False,False
1601,2466,21,987,7.0,clay,0.21,10.482077256159592,-8.619719182,126.57747223555218,False,False,False
1602,1487,26,366,7.4,clay loam,0.69,9.619152618324511,-8.534387416,126.55970880764704,False,False,False
1606,1357,23,371,6.7,clay,1.19,1.9854863822784143,-8.429230208,127.0777854578983,False,False,False
1608,1357,23,369,6.7,clay,0.82,2.081978788934701,-8.429797456,127.0799990451348,False,False,False
3026,1371,24,400,6.7,clay,0.28,10.31555625990879,-8.666623547,126.36231881788068,False,False,False
1612,1357,23,404,6.7,clay,0.45,14.111351203871276,-8.413714597,127.0825973544338,False,False,False
1613,1357,23,364,6.7,clay,0.61,2.575683028926115,-8.426851725,127.0839076751821,False,False,False
1614,1371,24,388,6.7,clay,0.91,1.7953830794926051,-8.443309745,127.02529497643292,False,False,False
1615,1402,24,347,6.8,clay,1.08,2.5017368122402885,-8.517847781,127.09174886990964,False,False,False
1616,1402,24,341,7.1,clay loam,3.44,1.852130014847344,-8.502899073,127.09512118143054,False,False,False
1617,1402,24,344,6.7,clay,6.56,4.720134039,-8.507214296,127.09997506702456,False,False,False
1620,2466,23,498,6.8,sandy clay,1.7,16.72029023618183,-8.614204472,126.54702600448488,False,False,False
1621,1487,26,295,7.9,clay,5.59,13.922025921824218,-8.538680102,126.5561151839334,False,False,False
1622,1371,24,398,6.7,clay,0.04,1.2184300644238066,-8.440392415,127.01907755335424,False,False,False
1623,1487,26,296,7.4,clay loam,6.75,13.717774972731457,-8.536919701,126.55367392679383,False,False,False
1624,2466,21,1022,7.0,clay,0.16,11.732063024640508,-8.619626855,126.58010099860604,False,False,False
1665,1357,23,372,6.7,clay,4.34,2.2438171748162703,-8.419061127,127.09013301953718,False,False,False
1625,1357,23,365,6.7,clay,0.87,3.637003228699621,-8.429051008,127.08380619953772,False,False,False
1626,1371,24,403,6.7,clay,1.94,1.8997292045162533,-8.441101344,127.01399032697915,False,False,False
1627,1371,24,403,6.7,clay,13.72,2.2859826056152674,-8.437190098,127.01431696957351,False,False,False
1288,1433,25,354,6.8,clay,4.25,1.8480802002402368,-8.485421126,127.04905662273522,False,False,False
1628,1965,24,565,6.8,sandy clay,1.7,18.891812038331533,-8.613523514,126.53995331033708,False,False,False
2972,2466,21,1114,7.0,clay,0.32,2.037252110009762,-8.54921963,126.3326261485719,False,False,False
1629,1487,26,323,7.4,clay loam,13.23,12.864527436782684,-8.539044694,126.55939865385896,False,False,False
1630,1922,25,452,7.4,clay loam,0.5,22.952837329708267,-8.569819879,126.56053263570622,False,False,False
1630,1922,25,434,7.4,clay loam,0.4,22.952837329708267,-8.569819879,126.56053263570622,False,False,False
1632,1371,24,395,6.7,clay,2.13,2.7633332411942533,-8.436622958,127.0198660498019,False,False,False
1633,1371,24,402,6.7,clay,0.54,3.230416794,-8.434117276,127.02098233006195,False,False,False
1634,1357,23,371,6.7,clay,1.98,2.0666131135542183,-8.420675473,127.0876373194298,False,False,False
1635,1433,23,351,6.8,clay,1.77,2.5386650921850493,-8.4658234,127.0628516665764,False,False,False
1636,1357,23,359,6.7,clay,0.55,5.429005188059203,-8.441020537,127.08436734224108,False,False,False
1637,1385,24,431,6.7,clay,0.84,4.230668489448413,-8.509228314,126.96392722397216,False,False,False
1641,2466,20,1154,6.0,silty loam,0.07,9.673150451965489,-8.635905772,126.57161,False,False,False
1643,1487,26,354,7.4,clay loam,1.5,9.642067402634776,-8.53962368,126.5616800870074,False,False,False
1644,1371,24,409,6.7,clay,0.13,3.670128742254025,-8.430297139,127.0215301120767,False,False,False
1645,2466,23,577,6.8,sandy clay,0.19,6.810605775767123,-8.619514306,126.54650104918858,False,False,False
1646,1385,24,399,6.7,clay,0.26,6.515851413314322,-8.534521066,127.00075828836584,False,False,False
1647,1371,24,387,6.7,clay,0.81,2.6404642644888554,-8.43907687,127.02985157878103,False,False,False
1648,1357,23,408,6.7,clay,0.38,2.3103198157126568,-8.412836711,127.09052886321614,False,False,False
1649,1357,23,371,6.7,clay,0.22,2.2153256997205863,-8.430259475,127.07333752613364,False,False,False
1650,1922,25,325,7.9,clay,14.92,11.968795588769227,-8.549091056,126.56033666909047,False,False,False
1651,1487,26,282,7.4,clay loam,0.25,4.020417846111879,-8.544737459,126.55775338448407,False,False,False
1652,1357,23,364,6.7,clay,1.03,2.419722762032437,-8.436205717,127.0777694,False,False,False
1653,1357,23,353,6.7,clay,2.05,2.2994193444583555,-8.437774029,127.08727736365508,False,False,False
1654,1487,26,329,7.4,clay loam,11.74,11.15380454056128,-8.542387255,126.56132237714549,False,False,False
1655,1922,25,474,7.4,clay loam,3.78,21.00724203203378,-8.572299994,126.55325586691148,False,False,False
1656,1922,24,465,7.0,clay,0.11,10.779797740611407,-8.585100179,126.5784044432782,False,False,False
1657,1487,26,272,7.9,clay,1.76,12.025258874234984,-8.539789831,126.55449804298016,False,False,False
1658,2466,21,1060,6.8,sandy clay,1.0,12.610086653491267,-8.622195065,126.5748672460042,False,False,False
1659,2466,23,622,6.8,sandy clay,0.67,11.279051311965212,-8.618949148,126.55382453652967,False,False,False
1660,1965,24,493,7.4,clay loam,16.67,14.375644106297282,-8.615256201,126.53717632442836,False,False,False
1329,2466,21,1102,7.0,clay,0.23,15.927823164925012,-8.625916466,126.57257303872976,False,False,False
1661,1371,24,387,6.7,clay,1.76,2.053644008251277,-8.445450622,127.02696997829972,False,False,False
1662,1371,24,386,6.7,clay,1.73,1.893243560015648,-8.444483625,127.02687025801607,False,False,False
1663,1433,24,356,6.7,clay,1.51,1.6429382972096738,-8.478313151,127.04924486023498,False,False,False
1664,1380,24,354,6.8,clay,2.14,1.7336757086347947,-8.486806099,127.04863090291305,False,False,False
1852,1487,26,262,7.4,clay loam,13.51,10.903452897719273,-8.546147648,126.55933404619608,False,False,False
1666,1965,22,766,8.2,sandy loam,0.24,7.755275477086858,-8.645398088,126.5445515,False,False,False
1667,1965,22,743,8.2,sandy loam,1.76,10.068086683556071,-8.646818549,126.5429203262868,False,False,False
1668,1965,24,477,8.2,sandy loam,1.0,7.799938814002295,-8.651906829,126.51052584759574,False,False,False
1670,1922,24,594,7.4,clay loam,1.84,8.894123996,-8.595868882,126.58152950793718,False,False,False
1671,1922,24,569,7.4,clay loam,3.09,11.218460433276944,-8.588502123,126.56737419163154,False,False,False
1672,1922,24,479,7.4,clay loam,1.21,14.925803618866585,-8.582976539,126.57760014990846,False,False,False
